name,association,experiment,image,image.label,intensity,location,position,shape,shape.length,shape.roundness,shape.width.max,shape.width.mean,shape.width.min,zscore
b144,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_cb_ev_Image032,42.86992,(x=38.29 y=54.06),3,1,1.8911471,0.45688888,0.7467151,0.74423534,0.7366599,6.759506
b145,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_cb_ev_Image032,40.26126,(x=42.27 y=41.33),3,1,1.6640537,0.48745003,0.7055163,0.7023134,0.6974711,7.0930047
b147,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_cb_ev_Image032,42.08982,(x=44.86 y=56.52),3,1,2.4667718,0.36184815,0.7539752,0.7526395,0.74797946,6.8592362
b148,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_cb_ev_Image032,43.826088,(x=49.87 y=21.79),3,1,3.09353,0.27428868,0.70166856,0.70036685,0.69405186,6.637267
b149,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_cb_ev_Image032,40.985184,(x=50.24 y=28.44),3,1,1.9561737,0.43948537,0.73940724,0.7368411,0.72952324,7.0004563
b150,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_cb_ev_Image032,41.87591,(x=53.36 y=58.38),3,1,2.0598593,0.42100415,0.7430373,0.7414148,0.7373515,6.886583
b151,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_cb_ev_Image032,42.234234,(x=64.43 y=5.64),3,1,3.1625836,0.30673614,0.8064393,0.8050361,0.7980062,6.840774
b152,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_cb_ev_Image032,42.936935,(x=65.44 y=25.62),3,1,1.6084186,0.52452683,0.8063944,0.77199227,0.7405462,6.7509384
b153,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_cb_ev_Image032,46.066177,(x=66.99 y=5.81),3,1,2.389123,0.28581336,0.56761354,0.5664002,0.56216323,6.350888
b155,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_cb_ev_Image032,43.129032,(x=70.08 y=7.12),3,1,2.3503897,0.33769017,0.6672385,0.6657071,0.661131,6.7263803
b156,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_cb_ev_Image032,44.475,(x=70.25 y=16.65),3,1,3.120746,0.25530767,0.6546609,0.65385056,0.64963347,6.5543084
b158,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_cb_ev_Image032,47.429688,(x=73.12 y=74.64),3,1,4.5900273,0.1407957,0.5213401,0.52062106,0.5141466,6.1765723
b159,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_cb_ev_Image032,42.61157,(x=72.25 y=35.29),3,1,1.7536234,0.5027618,0.7701159,0.76778936,0.76377165,6.7925344
b160,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_cb_ev_Image032,43.185184,(x=72.88 y=83.18),3,1,1.6376796,0.5092865,0.7982058,0.76543236,0.71120924,6.719202
b161,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_cb_ev_Image032,47.36522,(x=72.88 y=43.62),3,1,1.7429003,0.4143383,0.61756957,0.61501,0.60988307,6.1848145
b162,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_cb_ev_Image032,46.923077,(x=73.12 y=17.48),3,1,2.2149005,0.3720195,0.69455266,0.6929421,0.68788815,6.241339
b163,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_cb_ev_Image032,46.436783,(x=73.05 y=20.70),3,1,1.5465057,0.4648396,0.6227057,0.619606,0.6149181,6.3035083
b164,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_cb_ev_Image032,44.923912,(x=73.37 y=76.60),3,1,1.5056556,0.48853412,0.70330435,0.6677888,0.6181745,6.4969177
b165,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_cb_ev_Image032,46.698112,(x=73.95 y=19.14),3,1,1.6875218,0.45480108,0.6632049,0.66114396,0.65805054,6.270099
b166,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_cb_ev_Image032,40.795322,(x=76.31 y=4.26),3,1,2.2868161,0.42605147,0.8346856,0.83252996,0.8246995,7.024729
b167,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_cb_ev_Image032,42.598724,(x=79.37 y=29.24),3,1,2.215089,0.42641726,0.80997217,0.8076986,0.80191565,6.7941766
b168,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_cb_ev_Image032,46.318436,(x=80.10 y=67.91),3,1,2.5474603,0.3138088,0.66947514,0.66806555,0.66313463,6.318638
b169,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_cb_ev_Image032,47.103176,(x=79.29 y=66.06),3,1,1.879396,0.4300249,0.69044477,0.68830997,0.6837604,6.2183146
b170,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_cb_ev_Image032,43.275642,(x=84.84 y=56.36),3,1,4.4606957,0.204666,0.74565125,0.7447407,0.7348274,6.707638
b171,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_cb_ev_Image032,42.49565,(x=85.53 y=96.35),3,1,3.313236,0.2721769,0.73117554,0.72995836,0.72166866,6.8073535
b174,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_cb_ev_Image032,43.60584,(x=87.56 y=27.69),3,1,2.075589,0.41056663,0.72445136,0.72203857,0.71602154,6.6654243
b175,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_cb_ev_Image032,44.591347,(x=92.88 y=88.52),3,1,2.9533632,0.31658778,0.7791546,0.7781385,0.7729589,6.539434
b176,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_cb_ev_Image032,43.327587,(x=96.66 y=44.20),3,1,1.7073157,0.47279936,0.7007077,0.69797087,0.6938506,6.700997
b177,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_cb_ev_Image032,43.396103,(x=99.40 y=73.25),3,1,2.128141,0.42949876,0.783013,0.78125006,0.7766979,6.6922374
b178,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_cb_ev_Image032,42.034187,(x=105.74 y=14.48),3,1,1.7365955,0.47512498,0.7164593,0.7130458,0.7078956,6.8663487
b179,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_cb_ev_Image032,44.357143,(x=110.81 y=53.62),3,1,1.8734711,0.4596133,0.7439383,0.74230963,0.73905784,6.5693755
b180,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_cb_ev_Image032,46.429688,(x=116.07 y=21.42),3,1,2.102203,0.35963008,0.63768137,0.6363661,0.63294816,6.304415
b181,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_cb_ev_Image032,40.38686,(x=117.69 y=34.64),3,1,1.919616,0.49984714,0.8377244,0.83385646,0.8261403,7.0769477
b182,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_cb_ev_Image032,46.62963,(x=124.53 y=102.84),3,1,2.6688948,0.34200045,0.76707906,0.76575446,0.7604711,6.2788544
b184,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_cb_ev_Image032,42.020832,(x=135.99 y=48.54),3,1,2.073345,0.39726016,0.70207375,0.69991606,0.6945366,6.868056
b195,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image022,45.16456,(x=5.02 y=70.15),4,1,2.2529552,0.38377187,0.7342851,0.73155034,0.7233751,9.440174
b196,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image022,46.645668,(x=5.30 y=21.26),4,1,1.8058418,0.47816893,0.7501036,0.74772877,0.744153,9.174618
b197,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image022,46.015873,(x=8.49 y=45.32),4,1,1.779062,0.49671403,0.8293236,0.7985049,0.75583005,9.287538
b198,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image022,43.649124,(x=11.39 y=67.15),4,1,2.4495955,0.34211195,0.7042564,0.7025443,0.69646317,9.7118845
b199,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image022,42.46154,(x=12.94 y=75.12),4,1,2.1966453,0.4100451,0.7691102,0.76742685,0.7631263,9.924813
b200,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image022,42.608974,(x=16.17 y=93.54),4,1,2.0813262,0.46612924,0.8400751,0.83840764,0.8347829,9.898378
b202,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image022,46.71519,(x=22.22 y=2.97),4,1,2.3750923,0.36950603,0.7428671,0.7408042,0.73227304,9.162153
b203,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image022,48.14516,(x=22.49 y=4.58),4,1,1.8751168,0.43754715,0.79498965,0.7370937,0.6490317,8.905766
b204,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image022,42.98261,(x=24.14 y=53.88),4,1,1.6755885,0.52089196,0.8390943,0.80064374,0.7346834,9.8313875
b205,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image022,44.52778,(x=24.21 y=56.60),4,1,1.594505,0.527593,0.80515873,0.7660156,0.7066891,9.554346
b207,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image022,49.179104,(x=28.59 y=7.24),4,1,3.3345797,0.23956887,0.65482676,0.653994,0.649524,8.720385
b208,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image022,44,(x=31.86 y=67.56),4,1,1.8498012,0.48944312,0.788781,0.7862695,0.7812416,9.648974
b209,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image022,42.4593,(x=33.91 y=74.54),4,1,2.4449227,0.39378864,0.81122017,0.8092354,0.8028677,9.925214
b210,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image022,45.510204,(x=34.53 y=97.26),4,1,2.8378386,0.32234666,0.76565933,0.76434326,0.7590819,9.3782015
b211,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image022,48.08,(x=38.65 y=77.59),4,1,2.8204556,0.27262154,0.6371964,0.6363925,0.63290083,8.917449
b212,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image022,44.933334,(x=41.76 y=25.99),4,1,1.5164602,0.5576421,0.8306742,0.78464174,0.7221767,9.481631
b213,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image022,43.761906,(x=45.82 y=7.73),4,1,2.0343258,0.47095537,0.83049256,0.82733417,0.8210699,9.691664
b214,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image022,47.427135,(x=50.03 y=73.06),4,1,2.8380365,0.3255298,0.7726375,0.7711964,0.76574004,9.034505
b215,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image022,42.86179,(x=54.74 y=87.58),4,1,1.73335,0.50462854,0.76493496,0.762372,0.75852615,9.85305
b217,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image022,42.227272,(x=62.81 y=55.92),4,1,2.2331412,0.4171152,0.7959371,0.7937319,0.78832346,9.966816
b218,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image022,46.995304,(x=65.88 y=71.33),4,1,3.049201,0.3121604,0.7842741,0.7828459,0.7764273,9.11193
b219,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image022,43.96875,(x=68.97 y=82.02),4,1,2.3550417,0.36517316,0.72622424,0.7244578,0.7170262,9.654577
b220,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image022,45.16949,(x=80.77 y=54.69),4,1,1.762341,0.46269757,0.7063142,0.7038787,0.6990112,9.43929
b221,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image022,43.813007,(x=84.52 y=42.25),4,1,1.7578101,0.48825157,0.7473879,0.7451964,0.741882,9.682501
b222,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image022,43.537735,(x=94.69 y=1.35),4,1,1.624855,0.4952501,0.7018377,0.6989302,0.69448274,9.731855
b223,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image022,44.24026,(x=95.15 y=68.25),4,1,2.283387,0.34150997,0.6568009,0.65538955,0.6511635,9.605897
b224,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image022,46.958084,(x=95.10 y=40.76),4,1,2.5246842,0.31466168,0.663983,0.66279924,0.658675,9.118604
b225,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image022,42.544716,(x=95.61 y=53.06),4,1,1.7252052,0.51164705,0.77382946,0.77103865,0.7668373,9.9099
b226,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image022,47.916203,(x=95.46 y=43.98),4,1,2.7560666,0.30105677,0.69123095,0.6897413,0.6835285,8.946817
b227,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image022,45.14045,(x=102.43 y=60.46),4,1,2.6504564,0.29313034,0.64631903,0.6452536,0.64103186,9.444497
b228,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image022,46.092308,(x=103.77 y=9.98),4,1,1.898761,0.45443234,0.7445039,0.7413133,0.7349252,9.273833
b229,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image022,44.85,(x=106.90 y=25.14),4,1,1.7585242,0.47481063,0.72494006,0.7221941,0.7166813,9.4965725
b231,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image022,47.097404,(x=108.57 y=95.54),4,1,2.2566712,0.34817544,0.66103417,0.65951943,0.6549871,9.093624
b232,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image022,45.26613,(x=108.69 y=51.83),4,1,1.804432,0.4235838,0.6548992,0.65298223,0.64915574,9.421963
b233,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image022,43.9375,(x=110.68 y=34.72),4,1,1.8626949,0.47311118,0.7647098,0.76256835,0.7582948,9.66018
b235,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image022,47.892086,(x=114.01 y=5.62),4,1,2.1621306,0.34136695,0.6209214,0.6189714,0.61312896,8.951141
b237,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image022,47.697247,(x=119.06 y=97.32),4,1,1.6008284,0.53160566,0.81937164,0.7794888,0.720982,8.986074
b238,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image022,51.302753,(x=120.74 y=53.99),4,1,1.9588914,0.34938666,0.5774448,0.5757147,0.5713548,8.339624
b240,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image022,46.43925,(x=124.61 y=60.49),4,1,1.8394253,0.38754082,0.6496373,0.6297075,0.59966147,9.211627
b241,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image022,48.594826,(x=124.46 y=62.63),4,1,1.7196524,0.44257575,0.6552147,0.65286994,0.6493655,8.825143
b243,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image022,47.59542,(x=127.87 y=96.72),4,1,2.056577,0.38916185,0.6783182,0.6763337,0.67139095,9.004332
b246,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image022,53.72327,(x=135.99 y=11.04),4,1,2.7221391,0.285579,0.6405739,0.639564,0.63574445,7.905637
b253,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image028,42.175926,(x=4.93 y=82.07),5,1,3.086862,0.29458553,0.7550064,0.7540658,0.7490691,9.28447
b255,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image028,42.276836,(x=5.26 y=69.31),5,1,2.6389816,0.32666954,0.7192092,0.7182652,0.714837,9.266734
b256,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image028,45.317883,(x=5.62 y=16.64),5,1,2.231012,0.35017413,0.65856457,0.6571245,0.65280426,8.73225
b257,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image028,42.625,(x=8.41 y=27.93),5,1,1.7035611,0.48719472,0.7952272,0.76053447,0.70406836,9.205542
b258,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image028,42.86636,(x=12.16 y=76.62),5,1,3.1978967,0.27661595,0.73305273,0.7322685,0.7284207,9.163121
b259,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image028,43.962162,(x=11.71 y=45.91),5,1,2.7017593,0.31993228,0.7188887,0.71713406,0.71016043,8.970527
b260,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image028,43.327587,(x=17.95 y=103.09),5,1,2.514435,0.35698155,0.755829,0.7532395,0.7443223,9.082058
b261,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image028,43.022728,(x=18.68 y=86.56),5,1,1.8320162,0.48423153,0.7715885,0.7691026,0.76540655,9.135638
b262,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image028,43.936306,(x=21.94 y=7.69),5,1,2.2339108,0.40756837,0.7633325,0.76206446,0.7589143,8.975071
b263,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image028,41.63743,(x=23.69 y=87.74),5,1,2.5720541,0.34061024,0.73314023,0.73201394,0.72768736,9.379114
b265,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image028,45.745667,(x=25.36 y=102.43),5,1,3.1065857,0.23333561,0.5938539,0.5927945,0.58713794,8.657064
b266,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image028,45.24186,(x=25.74 y=67.01),5,1,3.1804194,0.27911803,0.73463106,0.7329501,0.724216,8.745611
b268,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image028,44.300884,(x=30.99 y=65.63),5,1,3.2753658,0.2775432,0.75385636,0.7529263,0.7478091,8.910994
b269,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image028,42.056496,(x=31.49 y=69.44),5,1,2.6192203,0.3318303,0.7279144,0.72633946,0.71974075,9.30546
b271,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image028,48.968254,(x=32.56 y=20.35),5,1,2.3385499,0.26465386,0.5112197,0.50954455,0.5037229,8.090673
b272,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image028,43.858334,(x=33.16 y=22.47),5,1,1.77204,0.43617406,0.664843,0.66296107,0.6591995,8.988775
b273,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image028,45.75926,(x=35.54 y=21.37),5,1,2.9443493,0.26071113,0.6288694,0.62748104,0.620767,8.6546755
b274,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image028,42.423424,(x=39.34 y=38.43),5,1,1.6466255,0.50730026,0.79238385,0.76013106,0.7097951,9.240971
b275,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image028,41.35461,(x=40.26 y=67.36),5,1,1.9688581,0.46975532,0.8006989,0.7981206,0.7929218,9.428822
b277,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image028,40.18254,(x=42.57 y=12.52),5,1,1.9212316,0.4080292,0.66755646,0.6656219,0.66176605,9.63482
b279,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image028,40.262775,(x=47.80 y=27.10),5,1,1.9360404,0.46591976,0.7812544,0.7789122,0.7742318,9.620719
b280,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image028,45.352,(x=50.05 y=36.63),5,1,1.9528584,0.39745325,0.6614993,0.6595999,0.6558015,8.7262535
b281,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image028,42.26351,(x=52.08 y=85.91),5,1,2.1790054,0.39982176,0.73957765,0.73818177,0.73462737,9.269075
b282,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image028,40.90732,(x=55.04 y=37.66),5,1,2.9456806,0.32286534,0.79225844,0.7909972,0.78521854,9.507436
b283,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image028,43.058823,(x=63.17 y=52.23),5,1,1.7981238,0.48946503,0.76573384,0.7625514,0.7553607,9.129294
b284,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image028,42.361584,(x=66.33 y=63.70),5,1,2.4670093,0.3648127,0.76096195,0.7595258,0.7543552,9.25184
b285,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image028,43.75926,(x=69.23 y=33.06),5,1,2.3996587,0.36784753,0.7456702,0.7444577,0.7408778,9.006188
b287,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image028,40.64035,(x=70.92 y=92.52),5,1,1.6567329,0.49139473,0.70991236,0.70672035,0.70193833,9.554357
b288,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image028,43.11215,(x=72.59 y=24.82),5,1,1.6997552,0.4667644,0.6874334,0.68483555,0.6809396,9.119922
b289,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image028,43.530434,(x=73.84 y=89.44),5,1,1.628963,0.50626063,0.769799,0.7497754,0.7197613,9.046406
b290,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image028,45.61494,(x=74.90 y=27.02),5,1,2.7334054,0.2990412,0.6800996,0.6788556,0.6737364,8.680039
b291,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image028,44.333332,(x=76.77 y=29.16),5,1,1.8558435,0.39248753,0.6202299,0.6188753,0.6161811,8.905291
b292,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image028,41.732483,(x=77.66 y=17.34),5,1,2.151627,0.41732827,0.76846147,0.7666189,0.76202345,9.362408
b293,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image028,44.427273,(x=78.81 y=96.38),5,1,1.6995288,0.48490584,0.7628678,0.73341066,0.69402444,8.888781
b294,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image028,44.59155,(x=80.99 y=72.05),5,1,2.1279275,0.37780797,0.6811405,0.6794884,0.67518044,8.859908
b295,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image028,40.18045,(x=83.32 y=20.06),5,1,1.870067,0.51043546,0.8359551,0.8330413,0.82630295,9.635187
b296,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image028,42.820755,(x=83.64 y=58.34),5,1,1.6701844,0.47173816,0.6837188,0.68097436,0.676844,9.171137
b297,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image028,42.555557,(x=89.21 y=66.26),5,1,2.26941,0.33416855,0.6366426,0.63539195,0.6316662,9.217747
b298,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image028,47.241573,(x=99.49 y=19.91),5,1,2.6835926,0.28879514,0.6398068,0.6386923,0.6343516,8.394149
b299,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image028,47.995903,(x=100.95 y=80.50),5,1,4.3547916,0.17125368,0.6053998,0.60461926,0.5981393,8.261571
b301,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image028,43.44865,(x=102.31 y=19.84),5,1,2.8076987,0.3058731,0.71555835,0.7140633,0.70727736,9.060781
b302,0,p207_clscellshape_20240726,p207_cellshape_20240322,c:1/3 - p207_cellshape_20240322_wt_a_2_Image028,41.17647,(x=102.51 y=15.16),5,1,1.8186455,0.45345318,0.7121598,0.70939505,0.7038401,9.460131
