name,association,experiment,image,image.label,intensity,location,position,shape,shape.length,shape.roundness,shape.width.max,shape.width.mean,shape.width.min,zscore
b26,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_wt_b_Image020,47.34104,(x=53.69 y=3.74),1,1,2.7672365,0.28539053,0.65468454,0.6535008,0.64884794,8.606329
b27,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_wt_b_Image020,43.2,(x=53.91 y=88.26),1,1,1.6196418,0.5185201,0.7369118,0.73332906,0.7279559,9.309883
b28,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_wt_b_Image020,45.69173,(x=61.61 y=4.97),1,1,2.0083501,0.4019714,0.6887156,0.68662846,0.6813982,8.886543
b29,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_wt_b_Image020,41.180645,(x=62.47 y=18.13),1,1,2.0941608,0.45013723,0.8123662,0.8100982,0.8042033,9.652967
b31,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_wt_b_Image020,43.132233,(x=63.93 y=74.01),1,1,1.7322166,0.4957822,0.74929327,0.7366896,0.7114942,9.321397
b32,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_wt_b_Image020,43.462963,(x=65.15 y=63.48),1,1,1.6658835,0.48780307,0.70787853,0.7048104,0.70019186,9.265206
b33,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_wt_b_Image020,42.083916,(x=72.44 y=101.21),1,1,1.9637277,0.48988026,0.83876413,0.83679277,0.83360416,9.499504
b34,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_wt_b_Image020,45.25974,(x=75.32 y=56.23),1,1,2.4058516,0.36616194,0.73665255,0.73457247,0.7273568,8.959938
b35,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_wt_b_Image020,45.293415,(x=75.74 y=54.38),1,1,2.462305,0.3661287,0.76137155,0.75991094,0.7548814,8.954217
b36,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_wt_b_Image020,47.900585,(x=76.35 y=21.51),1,1,3.1120381,0.21163057,0.5390219,0.53835285,0.53468335,8.511264
b37,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_wt_b_Image020,43.798386,(x=77.26 y=22.76),1,1,2.0261538,0.37669727,0.64725816,0.64576375,0.6420137,9.208219
b38,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_wt_b_Image020,42.820225,(x=78.00 y=82.85),1,1,2.4981809,0.37912443,0.803887,0.8021515,0.7959986,9.374407
b40,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_wt_b_Image020,42.1203,(x=86.70 y=87.61),1,1,1.8953621,0.48252785,0.79630697,0.7938733,0.78893083,9.493322
b41,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_wt_b_Image020,45.853504,(x=89.19 y=34.08),1,1,2.3344073,0.34256375,0.6728234,0.6711991,0.66634154,8.859058
b42,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_wt_b_Image020,47.284023,(x=91.93 y=52.25),1,1,3.0377512,0.23331602,0.58191144,0.58094233,0.5761212,8.616016
b43,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_wt_b_Image020,43.220512,(x=93.00 y=15.83),1,1,2.756213,0.3288647,0.7591305,0.75788337,0.75293297,9.306398
b44,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_wt_b_Image020,42.35,(x=94.80 y=33.98),1,1,2.3284853,0.39461708,0.78113145,0.77962726,0.77499235,9.454297
b45,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_wt_b_Image020,45.864254,(x=96.62 y=2.54),1,1,3.181169,0.2839391,0.7484617,0.7475573,0.7429226,8.857232
b46,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_wt_b_Image020,41.46281,(x=101.66 y=4.16),1,1,1.7020885,0.47128785,0.69587696,0.6931623,0.68909097,9.605028
b47,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_wt_b_Image020,42.845528,(x=103.22 y=67.45),1,1,1.7538269,0.4870304,0.7434653,0.7411921,0.7377226,9.370108
b48,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_wt_b_Image020,43.02451,(x=104.55 y=38.43),1,1,2.8884292,0.3109163,0.7500766,0.749048,0.74438983,9.339699
b49,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_wt_b_Image020,44.49138,(x=104.27 y=57.90),1,1,1.710434,0.47081628,0.6977179,0.6951068,0.69120526,9.090481
b50,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_wt_b_Image020,44.779488,(x=105.61 y=33.08),1,1,2.9690063,0.2765995,0.6807773,0.67952406,0.67378134,9.041532
b51,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_wt_b_Image020,42.41573,(x=106.15 y=65.06),1,1,2.5307112,0.35379446,0.74944884,0.7479683,0.7392189,9.44313
b52,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_wt_b_Image020,41.67808,(x=107.48 y=35.66),1,1,2.1428297,0.4236899,0.7777411,0.7757874,0.7707947,9.568454
b53,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_wt_b_Image020,43.75,(x=111.70 y=51.27),1,1,3.095332,0.30734137,0.7811174,0.7793203,0.77288383,9.216439
b54,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_wt_b_Image020,47.80165,(x=111.14 y=94.50),1,1,1.9641395,0.38092,0.63549894,0.63418263,0.63089746,8.528071
b55,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_wt_b_Image020,45.670456,(x=111.90 y=25.98),1,1,2.5588257,0.3396728,0.7286284,0.7274817,0.72331244,8.890158
b56,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_wt_b_Image020,46.3865,(x=115.55 y=24.40),1,1,2.5499349,0.3323171,0.70844483,0.7065777,0.70006526,8.768503
b57,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_wt_b_Image020,42.021458,(x=119.06 y=50.32),1,1,3.1515713,0.31049767,0.8124563,0.81109554,0.8042109,9.510115
b58,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_wt_b_Image020,41.70968,(x=120.48 y=31.01),1,1,2.7030597,0.3434185,0.77006936,0.76862705,0.7631284,9.5630865
b61,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_wt_b_Image020,45.756523,(x=123.66 y=23.71),1,1,1.9697816,0.36527103,0.60882604,0.60680914,0.6017842,8.875536
b63,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_wt_b_Image020,42.51462,(x=126.50 y=68.46),1,1,2.4190547,0.3651176,0.74721736,0.7458311,0.7415391,9.426328
b64,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_wt_b_Image020,42.553032,(x=130.80 y=34.77),1,1,1.9309455,0.39842856,0.65594023,0.65403813,0.650234,9.419803
b65,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_wt_b_Image020,44.333332,(x=131.82 y=51.57),1,1,2.4382591,0.3702622,0.7565778,0.75521004,0.7507444,9.117332
b66,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_wt_b_Image020,45.136986,(x=135.39 y=88.85),1,1,2.1099224,0.4262239,0.7703259,0.7686753,0.76457775,8.980793
b68,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_wt_b_Image020,41.32867,(x=135.86 y=76.75),1,1,2.0182474,0.46563646,0.8131362,0.81024975,0.80442697,9.627818
b70,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image036,49.952755,(x=1.18 y=5.87),2,1,2.2289271,0.27871388,0.51565605,0.51470506,0.5118525,9.793024
b72,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image036,48.570175,(x=30.76 y=30.13),2,1,1.7549773,0.39715028,0.59385604,0.5916029,0.587127,10.052733
b73,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image036,47.392,(x=32.41 y=3.45),2,1,1.7756042,0.48920253,0.75675136,0.753041,0.7456201,10.274046
b74,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image036,49.17323,(x=32.94 y=29.66),2,1,1.8697225,0.4738603,0.7687189,0.7665732,0.7622596,9.939454
b75,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image036,49.27778,(x=33.55 y=92.35),2,1,2.3199852,0.32525054,0.6325749,0.6307816,0.6245172,9.919815
b76,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image036,46.77778,(x=34.18 y=73.34),2,1,1.7589319,0.4922517,0.8158143,0.7747725,0.69473463,10.389423
b77,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image036,51.25926,(x=36.05 y=99.16),2,1,2.328771,0.30632642,0.5949102,0.59345776,0.5883176,9.5476055
b78,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image036,48.198677,(x=36.96 y=38.79),2,1,2.6027095,0.24914728,0.53466976,0.5338628,0.53064656,10.122518
b79,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image036,44.10949,(x=36.68 y=18.16),2,1,1.9001586,0.4515728,0.74054456,0.7383286,0.73166066,10.890645
b80,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image036,44.726414,(x=48.44 y=22.50),2,1,1.5748993,0.53197587,0.81010276,0.7638532,0.68147767,10.774759
b81,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image036,49.909092,(x=51.12 y=18.73),2,1,2.6696913,0.27331987,0.60426074,0.60293,0.5969444,9.801227
b82,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image036,47.786205,(x=53.82 y=10.54),2,1,2.5450468,0.27958748,0.5906268,0.58926934,0.58384794,10.199997
b83,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image036,50.054688,(x=63.68 y=27.54),2,1,1.7841101,0.4660452,0.7202261,0.71762466,0.71242255,9.773877
b84,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image036,46.811596,(x=68.82 y=67.07),2,1,2.0142343,0.44175273,0.7657442,0.7635632,0.75903505,10.383072
b85,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image036,49.311687,(x=69.14 y=73.02),2,1,2.2390332,0.39800853,0.7534644,0.7515599,0.7469915,9.9134445
b86,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image036,48.456852,(x=70.06 y=18.43),2,1,2.9844515,0.26837268,0.6631716,0.6621873,0.6572795,10.07402
b87,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image036,44.746914,(x=72.09 y=18.03),2,1,2.418972,0.3671978,0.7508338,0.749342,0.7446377,10.770908
b88,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image036,49.622807,(x=72.83 y=88.79),2,1,1.6526264,0.55149895,0.80651295,0.80303055,0.7976676,9.855003
b89,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image036,48.34965,(x=74.72 y=40.40),2,1,2.531986,0.28822163,0.60661316,0.6052152,0.5996069,10.094157
b91,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image036,45.781513,(x=79.25 y=54.55),2,1,1.7017791,0.5096618,0.80658877,0.78114057,0.7419358,10.576566
b92,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image036,45.986393,(x=86.55 y=27.40),2,1,2.2516668,0.37846878,0.72299844,0.7211209,0.7134129,10.53808
b93,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image036,51.285713,(x=87.10 y=100.50),2,1,2.7532568,0.31467345,0.7110552,0.70923865,0.7023728,9.542637
b94,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image036,50.51049,(x=90.45 y=56.80),2,1,2.5543003,0.2753178,0.5819051,0.58059794,0.57532644,9.688257
b95,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image036,45.0618,(x=93.07 y=50.44),2,1,2.5434859,0.36585188,0.7869843,0.78531563,0.7794037,10.71176
b98,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image036,44.90071,(x=96.62 y=17.56),2,1,2.060157,0.41724613,0.735861,0.7343385,0.730535,10.74202
b100,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image036,44.679245,(x=98.32 y=71.23),2,1,1.5212342,0.5468068,0.7648246,0.7537914,0.742796,10.78362
b101,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image036,46.438015,(x=99.53 y=39.56),2,1,2.0955367,0.34370393,0.6064097,0.6046407,0.5993379,10.453246
b102,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image036,46.325,(x=102.53 y=13.57),2,1,1.7660327,0.53633285,0.82941246,0.8255907,0.8199007,10.474475
b103,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image036,45.298508,(x=103.17 y=84.11),2,1,2.0071385,0.4372309,0.7541307,0.75218123,0.748283,10.667295
b104,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image036,46.80612,(x=105.73 y=3.57),2,1,2.7435029,0.33409795,0.7637518,0.7623776,0.75690836,10.384099
b105,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image036,47.505207,(x=105.90 y=35.37),2,1,2.7270498,0.34166238,0.7773428,0.7760426,0.77099,10.252781
b106,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image036,44.619404,(x=108.43 y=49.70),2,1,1.9376129,0.45136923,0.7549199,0.7529492,0.7490149,10.794861
b107,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image036,46.955883,(x=109.35 y=67.14),2,1,1.9587181,0.40810186,0.6824636,0.68030125,0.6759852,10.3559675
b109,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image036,49.436546,(x=114.33 y=92.40),2,1,3.0525968,0.2589214,0.6530461,0.6521032,0.64743835,9.889991
b110,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image036,48.095436,(x=115.96 y=85.60),2,1,3.6900153,0.23765825,0.7151074,0.7138868,0.7065809,10.141911
b112,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image036,47.598957,(x=121.11 y=21.15),2,1,3.0043802,0.28974476,0.71542084,0.7141515,0.708012,10.23517
b114,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image036,46.419353,(x=123.16 y=79.80),2,1,1.7086345,0.47274473,0.7011167,0.698391,0.6943418,10.456751
b115,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image036,49.544643,(x=125.42 y=70.62),2,1,1.8610419,0.39477545,0.68518597,0.6502387,0.59267485,9.869686
b116,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image036,49.553955,(x=129.26 y=83.38),2,1,2.2358303,0.37044215,0.6899803,0.688588,0.68421745,9.867936
b117,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image036,46.895653,(x=129.62 y=86.76),2,1,1.813391,0.40395835,0.62572,0.6242214,0.62122715,10.367282
b127,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,43.133003,(x=7.01 y=69.40),3,1,3.0785718,0.28339764,0.7243386,0.72273636,0.71500635,9.471407
b128,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,40.691822,(x=6.93 y=65.77),3,1,2.288656,0.3837439,0.74457735,0.7418505,0.73369265,9.890408
b129,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,44.122223,(x=8.65 y=67.94),3,1,2.7497945,0.30898827,0.7050333,0.70330846,0.6964222,9.301619
b130,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,42.51613,(x=15.06 y=15.56),3,1,1.9624844,0.4194315,0.700855,0.69900286,0.69383234,9.577286
b131,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,41.135136,(x=18.42 y=49.99),3,1,2.2553227,0.38114285,0.72957903,0.7276402,0.71937805,9.814318
b133,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,42.804512,(x=23.35 y=49.78),3,1,1.9781106,0.44188315,0.7517885,0.74871075,0.7410818,9.527789
b134,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,40.866665,(x=25.85 y=20.99),3,1,1.7321141,0.5041198,0.76351416,0.7609141,0.7570059,9.860397
b135,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,43.911766,(x=26.78 y=48.13),3,1,2.6785254,0.31216726,0.69886804,0.6973879,0.6914193,9.337741
b136,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,41.058823,(x=28.81 y=66.62),3,1,1.9375066,0.43985525,0.73366046,0.73113877,0.7236058,9.827416
b137,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,43.983242,(x=29.84 y=48.49),3,1,2.659426,0.32405275,0.7212493,0.71947145,0.7125238,9.325474
b138,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,41.427673,(x=35.35 y=48.81),3,1,2.4263976,0.3622506,0.738295,0.7368401,0.73265827,9.764108
b139,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,40.65161,(x=35.39 y=65.44),3,1,2.3012536,0.34342766,0.66529685,0.6638392,0.6594738,9.897309
b140,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,41.785046,(x=39.16 y=36.66),3,1,1.5722939,0.5470099,0.8053427,0.7787975,0.7558827,9.702768
b141,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,45.46269,(x=43.11 y=54.30),3,1,3.1227348,0.2772393,0.7155278,0.7141733,0.7072863,9.071544
b142,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,42.31818,(x=45.97 y=90.77),3,1,1.8909011,0.49015784,0.807625,0.8050514,0.799827,9.611261
b143,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,47.15736,(x=49.44 y=98.75),3,1,2.9587817,0.2935413,0.72251135,0.72149426,0.71728736,8.780672
b144,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,44.56129,(x=51.45 y=11.12),3,1,2.6975195,0.2708412,0.6053096,0.6040059,0.59812826,9.226257
b145,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,45.88095,(x=51.98 y=46.62),3,1,2.1611912,0.3420144,0.62166286,0.6196605,0.61350673,8.999753
b146,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,47.834286,(x=52.58 y=78.49),3,1,3.392647,0.19696075,0.54371154,0.5430508,0.53919584,8.664485
b147,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,43.719627,(x=54.67 y=102.48),3,1,1.5532043,0.5066118,0.6885726,0.685328,0.6820844,9.37072
b148,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,44.08427,(x=56.98 y=103.08),3,1,2.5574336,0.3628894,0.77587736,0.7742365,0.7685847,9.308133
b149,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,44.37931,(x=58.16 y=55.73),3,1,2.2805264,0.36056668,0.68306136,0.6811767,0.6757642,9.257492
b150,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,42.0679,(x=59.49 y=1.37),3,1,2.3758337,0.36395344,0.73021615,0.7282968,0.7215655,9.65422
b151,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,40.506943,(x=62.65 y=16.60),3,1,2.0242088,0.4176365,0.72370195,0.721254,0.7151318,9.92214
b152,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,45.237038,(x=65.58 y=51.01),3,1,1.9684942,0.39863256,0.6686711,0.6670051,0.6628472,9.110273
b153,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,41.536144,(x=66.31 y=82.61),3,1,2.547689,0.3305692,0.7590814,0.73027027,0.67289346,9.745489
b154,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,43.05691,(x=66.63 y=31.63),3,1,1.892983,0.4334436,0.7539471,0.7230086,0.66896206,9.4844675
b155,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,42.10853,(x=67.06 y=49.05),3,1,1.8286262,0.48954684,0.77201426,0.76907134,0.76476073,9.647246
b156,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,43.365383,(x=71.90 y=101.08),3,1,3.102614,0.28819442,0.7373028,0.73643726,0.7320489,9.431521
b158,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,42.131866,(x=76.46 y=54.91),3,1,2.6488135,0.3296719,0.7295691,0.72797865,0.71960765,9.64324
b159,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,45.692684,(x=80.95 y=71.45),3,1,3.2086864,0.26458773,0.7005973,0.69949484,0.69304097,9.032067
b160,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,43.05263,(x=80.20 y=88.43),3,1,2.1893995,0.38666263,0.7202553,0.71826845,0.7122993,9.485202
