name,association,experiment,image,image.label,intensity,location,position,shape,shape.length,shape.roundness,shape.width.max,shape.width.mean,shape.width.min,zscore
b334,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image004_ch00,16620.525,(x=18.54 y=83.84),4,1,2.0567107,0.475771,0.84216964,0.83914393,0.83041394,10.533534
b335,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image004_ch00,17669.256,(x=20.50 y=76.92),4,1,1.9354545,0.4550957,0.75748944,0.7553107,0.7509088,9.932369
b336,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image004_ch00,17509.879,(x=21.43 y=18.77),4,1,3.0413039,0.30926916,0.7854308,0.7842671,0.77909005,10.023728
b337,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image004_ch00,16321.386,(x=22.38 y=84.67),4,1,1.773996,0.51436716,0.79993844,0.7969478,0.7924303,10.70501
b338,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image004_ch00,16801.492,(x=22.64 y=34.69),4,1,1.6971354,0.52704,0.786425,0.78361446,0.77935815,10.429799
b339,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image004_ch00,17506.783,(x=28.24 y=18.66),4,1,3.108276,0.2793292,0.7197718,0.71839476,0.71142673,10.025503
b340,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image004_ch00,17022.857,(x=27.72 y=4.99),4,1,1.7571669,0.5189073,0.80020213,0.79719794,0.7926862,10.302905
b341,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image004_ch00,17070.242,(x=27.69 y=16.32),4,1,2.6608512,0.30367085,0.6741458,0.67282295,0.6675451,10.275743
b342,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image004_ch00,16379.972,(x=30.33 y=28.04),4,1,1.8528285,0.50318676,0.8692423,0.84457505,0.8042984,10.671428
b343,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image004_ch00,17609.133,(x=32.89 y=80.38),4,1,3.0120866,0.31721222,0.7987247,0.79731303,0.79091847,9.966833
b345,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image004_ch00,17240.582,(x=34.66 y=74.88),4,1,2.422534,0.32166928,0.65238756,0.6511461,0.64682096,10.178098
b346,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image004_ch00,17046.16,(x=40.04 y=54.13),4,1,2.8238018,0.27947867,0.6545017,0.65361017,0.6496088,10.289546
b347,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image004_ch00,17628.492,(x=44.80 y=45.79),4,1,3.1477666,0.28526902,0.74610716,0.74486023,0.73600435,9.955735
b348,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image004_ch00,17761.744,(x=47.18 y=74.78),4,1,3.474936,0.23702127,0.6764573,0.6755092,0.66982955,9.879352
b349,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image004_ch00,18373.203,(x=48.34 y=27.04),4,1,3.657298,0.23752926,0.7080734,0.7069478,0.69984,9.528844
b350,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image004_ch00,17004.05,(x=48.14 y=22.15),4,1,2.1426172,0.4474619,0.8259745,0.8231514,0.81614125,10.313685
b351,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image004_ch00,18178.953,(x=47.97 y=8.99),4,1,2.7215831,0.32943252,0.75218326,0.75115955,0.7470696,9.640194
b354,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image004_ch00,17309.645,(x=54.39 y=73.73),4,1,3.2184877,0.2795217,0.7466483,0.74501944,0.73609173,10.138509
b355,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image004_ch00,17615.49,(x=58.95 y=16.86),4,1,3.7113562,0.24116549,0.7338068,0.7327777,0.7237971,9.963189
b356,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image004_ch00,17524.719,(x=58.55 y=91.22),4,1,2.0364962,0.48911768,0.8674327,0.8629936,0.8541101,10.015223
b357,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image004_ch00,17089.324,(x=58.35 y=32.89),4,1,1.9498855,0.4962593,0.8444372,0.8416628,0.83336395,10.264804
b358,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image004_ch00,16685.572,(x=61.79 y=24.94),4,1,2.275467,0.42446196,0.8277511,0.8254672,0.8186319,10.496246
b359,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image004_ch00,17947.377,(x=66.58 y=97.26),4,1,3.0438201,0.31277975,0.7954833,0.7939991,0.78734225,9.772942
b360,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image004_ch00,16743.36,(x=68.19 y=12.15),4,1,2.0619261,0.42090464,0.7435613,0.74027175,0.73204714,10.463121
b361,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image004_ch00,17091.344,(x=74.15 y=53.94),4,1,3.396275,0.2763794,0.76087403,0.7598011,0.75457805,10.263646
b362,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image004_ch00,16734.355,(x=79.42 y=10.93),4,1,2.0105212,0.46075734,0.8009805,0.79817116,0.7924128,10.468283
b363,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image004_ch00,17000.645,(x=80.68 y=46.11),4,1,1.7507174,0.51843,0.79630804,0.79320717,0.78849536,10.315638
b364,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image004_ch00,17636.21,(x=84.00 y=4.17),4,1,3.4383516,0.2859039,0.8081986,0.8069247,0.8002588,9.951311
b366,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image004_ch00,16795.33,(x=89.01 y=8.98),4,1,2.386791,0.40687382,0.82785213,0.8255599,0.8185228,10.433331
b367,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image004_ch00,15763.609,(x=89.69 y=35.83),4,1,2.1785455,0.42276597,0.7892216,0.7871796,0.78209454,11.024745
b368,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image004_ch00,15947.795,(x=92.75 y=72.53),4,1,2.0748498,0.4577193,0.8147646,0.81213003,0.805529,10.919165
b369,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image004_ch00,17360.756,(x=96.61 y=59.06),4,1,2.2525723,0.37788597,0.721785,0.7204991,0.7167411,10.10921
b370,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image004_ch00,16884.42,(x=101.59 y=35.38),4,1,2.6452549,0.32403806,0.7173788,0.7156355,0.7085891,10.382261
b372,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image004_ch00,17653.217,(x=116.37 y=82.47),4,1,1.8348583,0.5294355,0.8543253,0.85209256,0.84860253,9.941563
b373,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image004_ch00,16870.072,(x=123.95 y=35.27),4,1,2.029601,0.40696695,0.7052483,0.70300645,0.6973934,10.390486
b374,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image004_ch00,17637.84,(x=128.18 y=74.88),4,1,1.9470819,0.44880483,0.7539098,0.7519889,0.74815816,9.950377
b376,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image004_ch00,17151.664,(x=130.65 y=39.35),4,1,2.594847,0.36288208,0.7955479,0.7938897,0.78813446,10.22907
b379,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image004_ch00,17031.934,(x=135.39 y=4.49),4,1,3.3388326,0.26935592,0.7446805,0.7439197,0.7397769,10.297702
b386,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,16895.736,(x=1.48 y=85.12),5,1,2.546299,0.36531514,0.7855538,0.7839914,0.7781536,7.026196
b387,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,15901.405,(x=3.35 y=103.62),5,1,1.9769365,0.47058645,0.8066023,0.80409324,0.7990757,7.4333377
b388,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,15933.787,(x=4.23 y=100.70),5,1,2.4914362,0.3666485,0.7727689,0.77131754,0.7662237,7.4200788
b389,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,16182.237,(x=4.77 y=83.97),5,1,2.3333893,0.42408407,0.847191,0.84536046,0.84069955,7.3183475
b390,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,17892.955,(x=7.45 y=63.97),5,1,2.5520377,0.3019266,0.64063126,0.63944787,0.6353182,6.6178713
b391,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,16654.527,(x=7.65 y=33.89),5,1,3.31135,0.2968735,0.8117914,0.8104022,0.8031835,7.124962
b392,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,16723.836,(x=10.84 y=33.35),5,1,2.0927134,0.43362176,0.7786461,0.77684945,0.77166665,7.096583
b393,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,17200,(x=13.38 y=65.96),5,1,1.5474285,0.4964324,0.7424288,0.69774055,0.6425184,6.901611
b394,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,15744.762,(x=13.62 y=52.56),5,1,2.2201068,0.42308685,0.80335337,0.8010278,0.79516935,7.4974775
b395,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,16771.438,(x=14.88 y=63.05),5,1,2.0141706,0.41876918,0.7842129,0.7450565,0.6899748,7.0770917
b404,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,15488.596,(x=19.85 y=14.77),5,1,2.536946,0.37737656,0.8100447,0.808198,0.8017441,7.6023684
b405,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,15969.164,(x=21.13 y=17.66),5,1,2.436307,0.37191716,0.7603065,0.7589725,0.7546559,7.4055934
b406,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,17046.467,(x=23.38 y=46.83),5,1,3.689,0.22738133,0.68184537,0.6808659,0.67460084,6.964477
b407,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,16386.982,(x=22.28 y=97.01),5,1,1.638848,0.54490316,0.85114026,0.81796706,0.75630236,7.2345114
b410,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,16036.625,(x=26.06 y=29.71),5,1,1.7079221,0.5840057,0.8905284,0.885342,0.87293494,7.37797
b411,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,16427.982,(x=28.48 y=17.99),5,1,3.1208582,0.31077754,0.8092294,0.807914,0.8011798,7.217724
b412,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,15550.248,(x=30.52 y=1.09),5,1,1.922555,0.44426268,0.7359077,0.7331932,0.7249604,7.5771236
b413,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,16127.767,(x=30.97 y=37.31),5,1,3.7246182,0.26391056,0.81264704,0.81134135,0.80358124,7.3406515
b414,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,16445.201,(x=31.17 y=82.81),5,1,3.5614417,0.28734827,0.8448922,0.84361696,0.8345313,7.2106733
b415,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,15869.932,(x=31.57 y=89.35),5,1,2.1030045,0.40336287,0.72370017,0.72137874,0.7155807,7.446225
b416,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,15764.507,(x=32.01 y=10.99),5,1,1.9683192,0.49106228,0.8401249,0.8387416,0.8358441,7.4893928
b417,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,15535.59,(x=36.47 y=87.15),5,1,1.683222,0.514246,0.81828165,0.7919257,0.7391344,7.583126
b418,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,16846.09,(x=36.48 y=44.71),5,1,2.7696793,0.3396885,0.7906387,0.789131,0.7831427,7.0465245
b419,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,18064.234,(x=37.87 y=44.13),5,1,3.6524644,0.19851181,0.59142536,0.5904914,0.5844908,6.5477386
b420,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,17406.424,(x=40.05 y=38.85),5,1,4.129794,0.21082377,0.7020593,0.7008898,0.69377387,6.817088
b421,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,15812.067,(x=40.37 y=21.80),5,1,1.6571931,0.5237884,0.8086574,0.7872099,0.7580367,7.4699183
b422,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,15785.5625,(x=41.81 y=61.45),5,1,2.2822049,0.42686868,0.8356384,0.83354294,0.82580364,7.4807715
b423,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,16195.637,(x=42.59 y=57.19),5,1,2.3992019,0.39892673,0.8134206,0.8114088,0.80538833,7.312861
b424,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,15804.179,(x=45.24 y=88.98),5,1,1.8490821,0.49195337,0.79240125,0.78987753,0.7848166,7.4731483
b427,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,16248.912,(x=49.17 y=4.55),5,1,3.1536229,0.30011138,0.78703696,0.78594,0.7804927,7.2910466
b428,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,16129.191,(x=49.20 y=92.80),5,1,2.6260014,0.35246772,0.7751066,0.773872,0.7693577,7.340068
b429,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,16276.477,(x=50.06 y=15.55),5,1,2.774128,0.28106204,0.64727265,0.6463063,0.6419644,7.27976
b430,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,15869.355,(x=52.35 y=38.08),5,1,1.7228104,0.4809812,0.72038245,0.71757233,0.7113173,7.446461
b432,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,15552.713,(x=56.32 y=56.91),5,1,2.1191325,0.440271,0.8559758,0.82566273,0.7610238,7.5761147
b434,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,17728,(x=57.11 y=34.79),5,1,2.4620078,0.2556616,0.51991105,0.51909506,0.51584417,6.6854143
b435,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,16134.28,(x=57.44 y=46.38),5,1,1.5015388,0.5745997,0.8098906,0.78979385,0.76770735,7.337984
b436,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,16649.479,(x=58.80 y=69.06),5,1,2.9465284,0.27958366,0.6826495,0.6815294,0.67649317,7.1270294
b437,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,16156.174,(x=59.25 y=84.51),5,1,1.7647941,0.5563272,0.8693845,0.8654794,0.8567139,7.3290195
b438,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,16075.852,(x=59.72 y=35.17),5,1,2.315202,0.38719237,0.760444,0.75825906,0.7488121,7.3619084
b440,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,16393.244,(x=62.44 y=50.80),5,1,2.5289075,0.35464576,0.75694036,0.7551393,0.745917,7.231948
b442,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,15882.667,(x=63.47 y=6.63),5,1,2.4067507,0.38322124,0.83695424,0.80897546,0.7458401,7.4410105
b443,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,15500.111,(x=70.71 y=98.27),5,1,1.9427396,0.49208948,0.8330743,0.8297398,0.82307744,7.5976534
b444,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,16603.977,(x=74.13 y=69.20),5,1,2.7393742,0.27831453,0.63257354,0.6317612,0.6285306,7.1456604
b445,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,15753.481,(x=74.27 y=28.36),5,1,2.1770291,0.4390685,0.8198888,0.8175792,0.81163013,7.4939075
b446,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,17213.26,(x=76.02 y=48.77),5,1,2.2910228,0.35312665,0.6823703,0.6806999,0.67567366,6.8961816
b447,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,16451.887,(x=81.39 y=86.23),5,1,2.5955248,0.3250298,0.7060913,0.70457745,0.69853276,7.207936
b449,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,17407.025,(x=82.89 y=73.31),5,1,4.10262,0.17188632,0.57180876,0.57114094,0.5658169,6.816841
b450,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,16743.752,(x=87.36 y=12.58),5,1,2.9799979,0.27332357,0.6696072,0.6685127,0.66321903,7.0884275
b451,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,15626.71,(x=87.64 y=41.35),5,1,1.7553703,0.5022933,0.77028877,0.7676826,0.7636804,7.5458155
b452,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,15882.53,(x=88.30 y=77.76),5,1,1.6457956,0.5502933,0.8662641,0.82950544,0.76252514,7.4410667
b453,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,17080.533,(x=88.28 y=5.00),5,1,3.4824893,0.24871083,0.7016882,0.70052314,0.69361854,6.950528
b454,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,15821.529,(x=90.05 y=42.28),5,1,1.9179424,0.45799854,0.75898683,0.755526,0.7485881,7.466044
b457,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,17105.447,(x=91.84 y=7.63),5,1,2.7869592,0.33605155,0.7865785,0.7851662,0.77952486,6.9403267
b458,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,17099.068,(x=91.89 y=3.46),5,1,2.4054434,0.3151881,0.6341278,0.63324153,0.63016236,6.9429383
b459,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,17157.646,(x=93.19 y=74.81),5,1,2.4116101,0.3344126,0.6769749,0.6754647,0.6700322,6.918953
b460,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,16420.8,(x=93.64 y=84.20),5,1,1.8537832,0.4577951,0.7335687,0.7309338,0.72314405,7.220665
b462,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,16961.807,(x=94.53 y=102.48),5,1,3.3620787,0.29037017,0.80959606,0.80839676,0.8015027,6.9991426
b465,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,16206.792,(x=97.61 y=27.83),5,1,1.5639579,0.53630215,0.7835431,0.7596243,0.71938986,7.308293
b466,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,17059.896,(x=98.07 y=48.38),5,1,2.144846,0.40701336,0.74520725,0.73981345,0.7086499,6.9589777
b468,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,16500.434,(x=102.85 y=46.95),5,1,3.6303988,0.26152885,0.782998,0.7819661,0.77603704,7.1880574
b469,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,15967.81,(x=102.61 y=61.11),5,1,2.2505505,0.43777916,0.8462973,0.84314334,0.83520854,7.406148
b470,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,15474.472,(x=105.57 y=88.76),5,1,1.766359,0.502522,0.83637875,0.8056344,0.76077545,7.6081514
b472,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,16034.77,(x=108.33 y=53.96),5,1,2.064872,0.47738677,0.8551965,0.8529746,0.84852546,7.3787303
b474,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,17024.672,(x=113.51 y=72.40),5,1,1.7400314,0.46117038,0.69468313,0.69175875,0.68737394,6.973401
b475,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,16635.414,(x=115.71 y=84.67),5,1,2.1159885,0.42504978,0.7683604,0.76690423,0.7633082,7.1327887
b477,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,17703.14,(x=122.49 y=91.80),5,1,2.3444433,0.4140807,0.8290483,0.82649046,0.8189079,6.695593
b478,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,16350.57,(x=124.34 y=42.93),5,1,2.3938498,0.4042455,0.82560813,0.8234793,0.8171244,7.2494216
b480,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,17210.89,(x=124.72 y=83.70),5,1,2.5662227,0.37006024,0.8010263,0.7991549,0.79255885,6.897152
b481,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,17306.23,(x=126.33 y=58.09),5,1,2.89924,0.31604165,0.7633519,0.7622186,0.75718075,6.8581133
b482,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,17039.02,(x=126.57 y=23.89),5,1,1.9379587,0.48735368,0.8226949,0.81961024,0.8134458,6.967526
b484,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,16413.44,(x=126.96 y=29.36),5,1,1.6775115,0.57603216,0.8609692,0.8562612,0.848319,7.2236786
b488,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,16797.43,(x=131.09 y=50.18),5,1,2.5149632,0.3825621,0.80156904,0.799649,0.7932931,7.0664487
b489,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,16933.84,(x=133.50 y=37.68),5,1,1.7957971,0.55896515,0.8895866,0.8838761,0.8752201,7.010594
b490,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_ca_Image012_ch00,17254.055,(x=133.88 y=62.04),5,1,2.5713449,0.37102255,0.8008105,0.79895926,0.7926031,6.879478
b500,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_cab_a_Image010_ch00,16077.431,(x=11.02 y=34.61),6,1,1.9549447,0.46157295,0.77952266,0.7774978,0.7731346,9.912701
b501,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_cab_a_Image010_ch00,16135.244,(x=12.61 y=64.24),6,1,3.0371604,0.28526208,0.71455723,0.7132077,0.7064996,9.880301
b502,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_cab_a_Image010_ch00,17306.27,(x=12.27 y=89.08),6,1,3.1418695,0.2907936,0.75617903,0.75475425,0.7447852,9.224052
b503,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_cab_a_Image010_ch00,17510.5,(x=12.38 y=36.69),6,1,3.1644719,0.30119976,0.7900863,0.78887683,0.7827502,9.1096
b504,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_cab_a_Image010_ch00,16359.955,(x=12.65 y=14.05),6,1,2.515389,0.3702755,0.78841937,0.78688246,0.78151274,9.754373
b506,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_cab_a_Image010_ch00,16330.028,(x=20.39 y=83.81),6,1,2.0801845,0.42542878,0.75919825,0.75745696,0.75307566,9.771144
b507,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_cab_a_Image010_ch00,15581.206,(x=21.11 y=24.87),6,1,1.7711309,0.5123443,0.85378087,0.81932265,0.777908,10.190787
b508,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_cab_a_Image010_ch00,16076.667,(x=21.89 y=43.50),6,1,2.0219638,0.42746148,0.74127316,0.73949254,0.7358055,9.913129
b510,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_cab_a_Image010_ch00,16741.67,(x=25.82 y=53.92),6,1,2.8008723,0.34739113,0.8170542,0.8153148,0.8083072,9.540457
b512,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_cab_a_Image010_ch00,16990.08,(x=29.31 y=18.93),6,1,2.4193575,0.3802956,0.77833706,0.77646136,0.7709537,9.401247
b513,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_cab_a_Image010_ch00,16064,(x=30.45 y=92.19),6,1,1.9842275,0.44122842,0.7536665,0.75116354,0.7434285,9.920227
b515,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_cab_a_Image010_ch00,16384,(x=33.09 y=65.71),6,1,1.6202786,0.51318693,0.8126399,0.7705493,0.7258855,9.740897
b516,0,p207_clscellshape_20240726,p207_cellshape_20240418,- p207_cellshape_20240418_cab_a_Image010_ch00,15550.099,(x=33.94 y=85.64),6,1,1.50681,0.5540131,0.81772614,0.7792101,0.7340765,10.2082205
