"Time","wellID","od","rowID","colID","media_type","replicate","strain","str_med"
0,"A1",-0.00220000000000001,"A","1","bhis",1,"wt","wt_bhis"
0.166666666666667,"A1",-0.00209999999999999,"A","1","bhis",1,"wt","wt_bhis"
0.333333333333333,"A1",-0.00240000000000001,"A","1","bhis",1,"wt","wt_bhis"
0.5,"A1",-0.0018,"A","1","bhis",1,"wt","wt_bhis"
0.666666666666667,"A1",-5e-04,"A","1","bhis",1,"wt","wt_bhis"
0.833333333333333,"A1",0.0013,"A","1","bhis",1,"wt","wt_bhis"
1,"A1",0.00339999999999999,"A","1","bhis",1,"wt","wt_bhis"
1.16694444444444,"A1",0.0058,"A","1","bhis",1,"wt","wt_bhis"
1.33361111111111,"A1",0.00869999999999999,"A","1","bhis",1,"wt","wt_bhis"
1.50027777777778,"A1",0.0118,"A","1","bhis",1,"wt","wt_bhis"
1.66694444444444,"A1",0.0185,"A","1","bhis",1,"wt","wt_bhis"
1.83361111111111,"A1",0.0224,"A","1","bhis",1,"wt","wt_bhis"
2.00027777777778,"A1",0.0249,"A","1","bhis",1,"wt","wt_bhis"
2.16694444444444,"A1",0.0309,"A","1","bhis",1,"wt","wt_bhis"
2.33361111111111,"A1",0.0374,"A","1","bhis",1,"wt","wt_bhis"
2.50027777777778,"A1",0.0442,"A","1","bhis",1,"wt","wt_bhis"
2.66694444444444,"A1",0.0528,"A","1","bhis",1,"wt","wt_bhis"
2.83361111111111,"A1",0.0613,"A","1","bhis",1,"wt","wt_bhis"
3.00027777777778,"A1",0.0738,"A","1","bhis",1,"wt","wt_bhis"
3.16694444444444,"A1",0.084,"A","1","bhis",1,"wt","wt_bhis"
3.33361111111111,"A1",0.0974,"A","1","bhis",1,"wt","wt_bhis"
3.50055555555556,"A1",0.1124,"A","1","bhis",1,"wt","wt_bhis"
3.66722222222222,"A1",0.1299,"A","1","bhis",1,"wt","wt_bhis"
3.83388888888889,"A1",0.1491,"A","1","bhis",1,"wt","wt_bhis"
4.00055555555556,"A1",0.1699,"A","1","bhis",1,"wt","wt_bhis"
4.16722222222222,"A1",0.1931,"A","1","bhis",1,"wt","wt_bhis"
4.33388888888889,"A1",0.2182,"A","1","bhis",1,"wt","wt_bhis"
4.50055555555556,"A1",0.2421,"A","1","bhis",1,"wt","wt_bhis"
4.66722222222222,"A1",0.2696,"A","1","bhis",1,"wt","wt_bhis"
4.83388888888889,"A1",0.2964,"A","1","bhis",1,"wt","wt_bhis"
5.00055555555556,"A1",0.3252,"A","1","bhis",1,"wt","wt_bhis"
5.16722222222222,"A1",0.3587,"A","1","bhis",1,"wt","wt_bhis"
5.33388888888889,"A1",0.3862,"A","1","bhis",1,"wt","wt_bhis"
5.50055555555556,"A1",0.4135,"A","1","bhis",1,"wt","wt_bhis"
5.66722222222222,"A1",0.4345,"A","1","bhis",1,"wt","wt_bhis"
5.83388888888889,"A1",0.4562,"A","1","bhis",1,"wt","wt_bhis"
6.00083333333333,"A1",0.4764,"A","1","bhis",1,"wt","wt_bhis"
6.1675,"A1",0.4923,"A","1","bhis",1,"wt","wt_bhis"
6.33416666666667,"A1",0.5044,"A","1","bhis",1,"wt","wt_bhis"
6.50083333333333,"A1",0.5144,"A","1","bhis",1,"wt","wt_bhis"
6.6675,"A1",0.5209,"A","1","bhis",1,"wt","wt_bhis"
6.83416666666667,"A1",0.5277,"A","1","bhis",1,"wt","wt_bhis"
7.00083333333333,"A1",0.5306,"A","1","bhis",1,"wt","wt_bhis"
7.1675,"A1",0.5352,"A","1","bhis",1,"wt","wt_bhis"
7.33416666666667,"A1",0.5374,"A","1","bhis",1,"wt","wt_bhis"
7.50083333333333,"A1",0.542,"A","1","bhis",1,"wt","wt_bhis"
7.6675,"A1",0.5443,"A","1","bhis",1,"wt","wt_bhis"
7.83416666666667,"A1",0.5483,"A","1","bhis",1,"wt","wt_bhis"
8.00083333333333,"A1",0.5523,"A","1","bhis",1,"wt","wt_bhis"
8.1675,"A1",0.5539,"A","1","bhis",1,"wt","wt_bhis"
8.33444444444445,"A1",0.5573,"A","1","bhis",1,"wt","wt_bhis"
8.50111111111111,"A1",0.5595,"A","1","bhis",1,"wt","wt_bhis"
8.66777777777778,"A1",0.5635,"A","1","bhis",1,"wt","wt_bhis"
8.83444444444445,"A1",0.567,"A","1","bhis",1,"wt","wt_bhis"
9.00111111111111,"A1",0.5694,"A","1","bhis",1,"wt","wt_bhis"
9.16777777777778,"A1",0.572,"A","1","bhis",1,"wt","wt_bhis"
9.33444444444445,"A1",0.5763,"A","1","bhis",1,"wt","wt_bhis"
9.50111111111111,"A1",0.5796,"A","1","bhis",1,"wt","wt_bhis"
9.66777777777778,"A1",0.5834,"A","1","bhis",1,"wt","wt_bhis"
9.83444444444445,"A1",0.5875,"A","1","bhis",1,"wt","wt_bhis"
10.0011111111111,"A1",0.5955,"A","1","bhis",1,"wt","wt_bhis"
10.1677777777778,"A1",0.596,"A","1","bhis",1,"wt","wt_bhis"
10.3344444444444,"A1",0.5995,"A","1","bhis",1,"wt","wt_bhis"
10.5011111111111,"A1",0.6026,"A","1","bhis",1,"wt","wt_bhis"
10.6680555555556,"A1",0.608,"A","1","bhis",1,"wt","wt_bhis"
10.8347222222222,"A1",0.6148,"A","1","bhis",1,"wt","wt_bhis"
11.0013888888889,"A1",0.6156,"A","1","bhis",1,"wt","wt_bhis"
11.1680555555556,"A1",0.6223,"A","1","bhis",1,"wt","wt_bhis"
11.3347222222222,"A1",0.6267,"A","1","bhis",1,"wt","wt_bhis"
11.5013888888889,"A1",0.6307,"A","1","bhis",1,"wt","wt_bhis"
11.6680555555556,"A1",0.6346,"A","1","bhis",1,"wt","wt_bhis"
11.8347222222222,"A1",0.6392,"A","1","bhis",1,"wt","wt_bhis"
12.0013888888889,"A1",0.6421,"A","1","bhis",1,"wt","wt_bhis"
12.1680555555556,"A1",0.6465,"A","1","bhis",1,"wt","wt_bhis"
12.3347222222222,"A1",0.6505,"A","1","bhis",1,"wt","wt_bhis"
12.5013888888889,"A1",0.6548,"A","1","bhis",1,"wt","wt_bhis"
12.6680555555556,"A1",0.658,"A","1","bhis",1,"wt","wt_bhis"
12.8347222222222,"A1",0.6611,"A","1","bhis",1,"wt","wt_bhis"
13.0013888888889,"A1",0.665,"A","1","bhis",1,"wt","wt_bhis"
13.1683333333333,"A1",0.6685,"A","1","bhis",1,"wt","wt_bhis"
13.335,"A1",0.6729,"A","1","bhis",1,"wt","wt_bhis"
13.5016666666667,"A1",0.6757,"A","1","bhis",1,"wt","wt_bhis"
13.6683333333333,"A1",0.68,"A","1","bhis",1,"wt","wt_bhis"
13.835,"A1",0.685,"A","1","bhis",1,"wt","wt_bhis"
14.0016666666667,"A1",0.6885,"A","1","bhis",1,"wt","wt_bhis"
14.1683333333333,"A1",0.6898,"A","1","bhis",1,"wt","wt_bhis"
14.335,"A1",0.6959,"A","1","bhis",1,"wt","wt_bhis"
14.5016666666667,"A1",0.6967,"A","1","bhis",1,"wt","wt_bhis"
14.6683333333333,"A1",0.701,"A","1","bhis",1,"wt","wt_bhis"
14.835,"A1",0.7022,"A","1","bhis",1,"wt","wt_bhis"
15.0016666666667,"A1",0.7053,"A","1","bhis",1,"wt","wt_bhis"
15.1683333333333,"A1",0.7072,"A","1","bhis",1,"wt","wt_bhis"
15.335,"A1",0.7092,"A","1","bhis",1,"wt","wt_bhis"
15.5019444444444,"A1",0.7119,"A","1","bhis",1,"wt","wt_bhis"
15.6686111111111,"A1",0.7143,"A","1","bhis",1,"wt","wt_bhis"
15.8352777777778,"A1",0.7155,"A","1","bhis",1,"wt","wt_bhis"
16.0019444444444,"A1",0.7175,"A","1","bhis",1,"wt","wt_bhis"
16.1686111111111,"A1",0.7183,"A","1","bhis",1,"wt","wt_bhis"
16.3352777777778,"A1",0.7198,"A","1","bhis",1,"wt","wt_bhis"
16.5019444444444,"A1",0.7203,"A","1","bhis",1,"wt","wt_bhis"
16.6686111111111,"A1",0.7215,"A","1","bhis",1,"wt","wt_bhis"
16.8352777777778,"A1",0.722,"A","1","bhis",1,"wt","wt_bhis"
17.0019444444444,"A1",0.7215,"A","1","bhis",1,"wt","wt_bhis"
17.1686111111111,"A1",0.7213,"A","1","bhis",1,"wt","wt_bhis"
17.3352777777778,"A1",0.722,"A","1","bhis",1,"wt","wt_bhis"
17.5019444444444,"A1",0.7194,"A","1","bhis",1,"wt","wt_bhis"
17.6686111111111,"A1",0.7202,"A","1","bhis",1,"wt","wt_bhis"
17.8355555555556,"A1",0.7186,"A","1","bhis",1,"wt","wt_bhis"
18.0022222222222,"A1",0.7169,"A","1","bhis",1,"wt","wt_bhis"
18.1688888888889,"A1",0.7159,"A","1","bhis",1,"wt","wt_bhis"
18.3355555555556,"A1",0.7142,"A","1","bhis",1,"wt","wt_bhis"
18.5022222222222,"A1",0.7111,"A","1","bhis",1,"wt","wt_bhis"
18.6688888888889,"A1",0.7087,"A","1","bhis",1,"wt","wt_bhis"
18.8355555555556,"A1",0.7107,"A","1","bhis",1,"wt","wt_bhis"
19.0022222222222,"A1",0.7047,"A","1","bhis",1,"wt","wt_bhis"
19.1688888888889,"A1",0.7009,"A","1","bhis",1,"wt","wt_bhis"
19.3355555555556,"A1",0.6982,"A","1","bhis",1,"wt","wt_bhis"
19.5022222222222,"A1",0.6956,"A","1","bhis",1,"wt","wt_bhis"
19.6688888888889,"A1",0.6913,"A","1","bhis",1,"wt","wt_bhis"
19.8355555555556,"A1",0.6856,"A","1","bhis",1,"wt","wt_bhis"
20.0022222222222,"A1",0.6854,"A","1","bhis",1,"wt","wt_bhis"
20.1691666666667,"A1",0.6768,"A","1","bhis",1,"wt","wt_bhis"
20.3358333333333,"A1",0.6709,"A","1","bhis",1,"wt","wt_bhis"
20.5025,"A1",0.6667,"A","1","bhis",1,"wt","wt_bhis"
20.6691666666667,"A1",0.6616,"A","1","bhis",1,"wt","wt_bhis"
20.8358333333333,"A1",0.6555,"A","1","bhis",1,"wt","wt_bhis"
21.0025,"A1",0.6525,"A","1","bhis",1,"wt","wt_bhis"
21.1691666666667,"A1",0.6442,"A","1","bhis",1,"wt","wt_bhis"
21.3358333333333,"A1",0.6379,"A","1","bhis",1,"wt","wt_bhis"
21.5025,"A1",0.6319,"A","1","bhis",1,"wt","wt_bhis"
21.6691666666667,"A1",0.6263,"A","1","bhis",1,"wt","wt_bhis"
21.8358333333333,"A1",0.6204,"A","1","bhis",1,"wt","wt_bhis"
22.0025,"A1",0.6129,"A","1","bhis",1,"wt","wt_bhis"
22.1691666666667,"A1",0.6064,"A","1","bhis",1,"wt","wt_bhis"
22.3358333333333,"A1",0.5997,"A","1","bhis",1,"wt","wt_bhis"
22.5025,"A1",0.5909,"A","1","bhis",1,"wt","wt_bhis"
22.6694444444444,"A1",0.5838,"A","1","bhis",1,"wt","wt_bhis"
22.8361111111111,"A1",0.5777,"A","1","bhis",1,"wt","wt_bhis"
23.0027777777778,"A1",0.5681,"A","1","bhis",1,"wt","wt_bhis"
23.1694444444444,"A1",0.557,"A","1","bhis",1,"wt","wt_bhis"
23.3361111111111,"A1",0.5477,"A","1","bhis",1,"wt","wt_bhis"
23.5027777777778,"A1",0.5404,"A","1","bhis",1,"wt","wt_bhis"
23.6694444444444,"A1",0.535,"A","1","bhis",1,"wt","wt_bhis"
23.8361111111111,"A1",0.526,"A","1","bhis",1,"wt","wt_bhis"
24.0027777777778,"A1",0.519,"A","1","bhis",1,"wt","wt_bhis"
0,"B1",0.0073,"B","1","bhis",1,"cA","cA_bhis"
0.166666666666667,"B1",0.0108,"B","1","bhis",1,"cA","cA_bhis"
0.333333333333333,"B1",0.0128,"B","1","bhis",1,"cA","cA_bhis"
0.5,"B1",0.0106,"B","1","bhis",1,"cA","cA_bhis"
0.666666666666667,"B1",0.0123,"B","1","bhis",1,"cA","cA_bhis"
0.833333333333333,"B1",0.0168,"B","1","bhis",1,"cA","cA_bhis"
1,"B1",0.017,"B","1","bhis",1,"cA","cA_bhis"
1.16694444444444,"B1",0.0203,"B","1","bhis",1,"cA","cA_bhis"
1.33361111111111,"B1",0.0197,"B","1","bhis",1,"cA","cA_bhis"
1.50027777777778,"B1",0.0316,"B","1","bhis",1,"cA","cA_bhis"
1.66694444444444,"B1",0.0277,"B","1","bhis",1,"cA","cA_bhis"
1.83361111111111,"B1",0.0401,"B","1","bhis",1,"cA","cA_bhis"
2.00027777777778,"B1",0.0371,"B","1","bhis",1,"cA","cA_bhis"
2.16694444444444,"B1",0.0443,"B","1","bhis",1,"cA","cA_bhis"
2.33361111111111,"B1",0.0541,"B","1","bhis",1,"cA","cA_bhis"
2.50027777777778,"B1",0.0578,"B","1","bhis",1,"cA","cA_bhis"
2.66694444444444,"B1",0.0668,"B","1","bhis",1,"cA","cA_bhis"
2.83361111111111,"B1",0.0795,"B","1","bhis",1,"cA","cA_bhis"
3.00027777777778,"B1",0.0889,"B","1","bhis",1,"cA","cA_bhis"
3.16694444444444,"B1",0.0998,"B","1","bhis",1,"cA","cA_bhis"
3.33361111111111,"B1",0.1131,"B","1","bhis",1,"cA","cA_bhis"
3.50055555555556,"B1",0.128,"B","1","bhis",1,"cA","cA_bhis"
3.66722222222222,"B1",0.1443,"B","1","bhis",1,"cA","cA_bhis"
3.83388888888889,"B1",0.1669,"B","1","bhis",1,"cA","cA_bhis"
4.00055555555556,"B1",0.1867,"B","1","bhis",1,"cA","cA_bhis"
4.16722222222222,"B1",0.2102,"B","1","bhis",1,"cA","cA_bhis"
4.33388888888889,"B1",0.2333,"B","1","bhis",1,"cA","cA_bhis"
4.50055555555556,"B1",0.2574,"B","1","bhis",1,"cA","cA_bhis"
4.66722222222222,"B1",0.2805,"B","1","bhis",1,"cA","cA_bhis"
4.83388888888889,"B1",0.311,"B","1","bhis",1,"cA","cA_bhis"
5.00055555555556,"B1",0.3396,"B","1","bhis",1,"cA","cA_bhis"
5.16722222222222,"B1",0.3687,"B","1","bhis",1,"cA","cA_bhis"
5.33388888888889,"B1",0.3971,"B","1","bhis",1,"cA","cA_bhis"
5.50055555555556,"B1",0.425,"B","1","bhis",1,"cA","cA_bhis"
5.66722222222222,"B1",0.4487,"B","1","bhis",1,"cA","cA_bhis"
5.83388888888889,"B1",0.4712,"B","1","bhis",1,"cA","cA_bhis"
6.00083333333333,"B1",0.491,"B","1","bhis",1,"cA","cA_bhis"
6.1675,"B1",0.5063,"B","1","bhis",1,"cA","cA_bhis"
6.33416666666667,"B1",0.5169,"B","1","bhis",1,"cA","cA_bhis"
6.50083333333333,"B1",0.5246,"B","1","bhis",1,"cA","cA_bhis"
6.6675,"B1",0.5317,"B","1","bhis",1,"cA","cA_bhis"
6.83416666666667,"B1",0.5369,"B","1","bhis",1,"cA","cA_bhis"
7.00083333333333,"B1",0.5436,"B","1","bhis",1,"cA","cA_bhis"
7.1675,"B1",0.5493,"B","1","bhis",1,"cA","cA_bhis"
7.33416666666667,"B1",0.5473,"B","1","bhis",1,"cA","cA_bhis"
7.50083333333333,"B1",0.5513,"B","1","bhis",1,"cA","cA_bhis"
7.6675,"B1",0.5548,"B","1","bhis",1,"cA","cA_bhis"
7.83416666666667,"B1",0.5604,"B","1","bhis",1,"cA","cA_bhis"
8.00083333333333,"B1",0.5621,"B","1","bhis",1,"cA","cA_bhis"
8.1675,"B1",0.5668,"B","1","bhis",1,"cA","cA_bhis"
8.33444444444445,"B1",0.5703,"B","1","bhis",1,"cA","cA_bhis"
8.50111111111111,"B1",0.5706,"B","1","bhis",1,"cA","cA_bhis"
8.66777777777778,"B1",0.5745,"B","1","bhis",1,"cA","cA_bhis"
8.83444444444445,"B1",0.5765,"B","1","bhis",1,"cA","cA_bhis"
9.00111111111111,"B1",0.5804,"B","1","bhis",1,"cA","cA_bhis"
9.16777777777778,"B1",0.5829,"B","1","bhis",1,"cA","cA_bhis"
9.33444444444445,"B1",0.586,"B","1","bhis",1,"cA","cA_bhis"
9.50111111111111,"B1",0.5889,"B","1","bhis",1,"cA","cA_bhis"
9.66777777777778,"B1",0.5961,"B","1","bhis",1,"cA","cA_bhis"
9.83444444444445,"B1",0.5938,"B","1","bhis",1,"cA","cA_bhis"
10.0011111111111,"B1",0.5979,"B","1","bhis",1,"cA","cA_bhis"
10.1677777777778,"B1",0.6007,"B","1","bhis",1,"cA","cA_bhis"
10.3344444444444,"B1",0.6053,"B","1","bhis",1,"cA","cA_bhis"
10.5011111111111,"B1",0.6089,"B","1","bhis",1,"cA","cA_bhis"
10.6680555555556,"B1",0.6124,"B","1","bhis",1,"cA","cA_bhis"
10.8347222222222,"B1",0.6172,"B","1","bhis",1,"cA","cA_bhis"
11.0013888888889,"B1",0.6195,"B","1","bhis",1,"cA","cA_bhis"
11.1680555555556,"B1",0.6262,"B","1","bhis",1,"cA","cA_bhis"
11.3347222222222,"B1",0.6293,"B","1","bhis",1,"cA","cA_bhis"
11.5013888888889,"B1",0.6313,"B","1","bhis",1,"cA","cA_bhis"
11.6680555555556,"B1",0.6338,"B","1","bhis",1,"cA","cA_bhis"
11.8347222222222,"B1",0.6354,"B","1","bhis",1,"cA","cA_bhis"
12.0013888888889,"B1",0.6379,"B","1","bhis",1,"cA","cA_bhis"
12.1680555555556,"B1",0.6419,"B","1","bhis",1,"cA","cA_bhis"
12.3347222222222,"B1",0.6455,"B","1","bhis",1,"cA","cA_bhis"
12.5013888888889,"B1",0.6485,"B","1","bhis",1,"cA","cA_bhis"
12.6680555555556,"B1",0.6531,"B","1","bhis",1,"cA","cA_bhis"
12.8347222222222,"B1",0.654,"B","1","bhis",1,"cA","cA_bhis"
13.0013888888889,"B1",0.6571,"B","1","bhis",1,"cA","cA_bhis"
13.1683333333333,"B1",0.6585,"B","1","bhis",1,"cA","cA_bhis"
13.335,"B1",0.6616,"B","1","bhis",1,"cA","cA_bhis"
13.5016666666667,"B1",0.6647,"B","1","bhis",1,"cA","cA_bhis"
13.6683333333333,"B1",0.6656,"B","1","bhis",1,"cA","cA_bhis"
13.835,"B1",0.67,"B","1","bhis",1,"cA","cA_bhis"
14.0016666666667,"B1",0.6756,"B","1","bhis",1,"cA","cA_bhis"
14.1683333333333,"B1",0.6736,"B","1","bhis",1,"cA","cA_bhis"
14.335,"B1",0.6778,"B","1","bhis",1,"cA","cA_bhis"
14.5016666666667,"B1",0.6788,"B","1","bhis",1,"cA","cA_bhis"
14.6683333333333,"B1",0.6807,"B","1","bhis",1,"cA","cA_bhis"
14.835,"B1",0.6815,"B","1","bhis",1,"cA","cA_bhis"
15.0016666666667,"B1",0.6858,"B","1","bhis",1,"cA","cA_bhis"
15.1683333333333,"B1",0.6832,"B","1","bhis",1,"cA","cA_bhis"
15.335,"B1",0.6853,"B","1","bhis",1,"cA","cA_bhis"
15.5019444444444,"B1",0.6878,"B","1","bhis",1,"cA","cA_bhis"
15.6686111111111,"B1",0.686,"B","1","bhis",1,"cA","cA_bhis"
15.8352777777778,"B1",0.6896,"B","1","bhis",1,"cA","cA_bhis"
16.0019444444444,"B1",0.6906,"B","1","bhis",1,"cA","cA_bhis"
16.1686111111111,"B1",0.6885,"B","1","bhis",1,"cA","cA_bhis"
16.3352777777778,"B1",0.6885,"B","1","bhis",1,"cA","cA_bhis"
16.5019444444444,"B1",0.6936,"B","1","bhis",1,"cA","cA_bhis"
16.6686111111111,"B1",0.6917,"B","1","bhis",1,"cA","cA_bhis"
16.8352777777778,"B1",0.6914,"B","1","bhis",1,"cA","cA_bhis"
17.0019444444444,"B1",0.6908,"B","1","bhis",1,"cA","cA_bhis"
17.1686111111111,"B1",0.6898,"B","1","bhis",1,"cA","cA_bhis"
17.3352777777778,"B1",0.6909,"B","1","bhis",1,"cA","cA_bhis"
17.5019444444444,"B1",0.6901,"B","1","bhis",1,"cA","cA_bhis"
17.6686111111111,"B1",0.6908,"B","1","bhis",1,"cA","cA_bhis"
17.8355555555556,"B1",0.6944,"B","1","bhis",1,"cA","cA_bhis"
18.0022222222222,"B1",0.6943,"B","1","bhis",1,"cA","cA_bhis"
18.1688888888889,"B1",0.691,"B","1","bhis",1,"cA","cA_bhis"
18.3355555555556,"B1",0.6911,"B","1","bhis",1,"cA","cA_bhis"
18.5022222222222,"B1",0.6909,"B","1","bhis",1,"cA","cA_bhis"
18.6688888888889,"B1",0.6915,"B","1","bhis",1,"cA","cA_bhis"
18.8355555555556,"B1",0.6913,"B","1","bhis",1,"cA","cA_bhis"
19.0022222222222,"B1",0.6908,"B","1","bhis",1,"cA","cA_bhis"
19.1688888888889,"B1",0.6903,"B","1","bhis",1,"cA","cA_bhis"
19.3355555555556,"B1",0.6917,"B","1","bhis",1,"cA","cA_bhis"
19.5022222222222,"B1",0.6894,"B","1","bhis",1,"cA","cA_bhis"
19.6688888888889,"B1",0.6901,"B","1","bhis",1,"cA","cA_bhis"
19.8355555555556,"B1",0.6884,"B","1","bhis",1,"cA","cA_bhis"
20.0022222222222,"B1",0.6884,"B","1","bhis",1,"cA","cA_bhis"
20.1691666666667,"B1",0.6871,"B","1","bhis",1,"cA","cA_bhis"
20.3358333333333,"B1",0.6875,"B","1","bhis",1,"cA","cA_bhis"
20.5025,"B1",0.686,"B","1","bhis",1,"cA","cA_bhis"
20.6691666666667,"B1",0.6849,"B","1","bhis",1,"cA","cA_bhis"
20.8358333333333,"B1",0.6844,"B","1","bhis",1,"cA","cA_bhis"
21.0025,"B1",0.6828,"B","1","bhis",1,"cA","cA_bhis"
21.1691666666667,"B1",0.6807,"B","1","bhis",1,"cA","cA_bhis"
21.3358333333333,"B1",0.6794,"B","1","bhis",1,"cA","cA_bhis"
21.5025,"B1",0.6792,"B","1","bhis",1,"cA","cA_bhis"
21.6691666666667,"B1",0.6772,"B","1","bhis",1,"cA","cA_bhis"
21.8358333333333,"B1",0.6794,"B","1","bhis",1,"cA","cA_bhis"
22.0025,"B1",0.6756,"B","1","bhis",1,"cA","cA_bhis"
22.1691666666667,"B1",0.6717,"B","1","bhis",1,"cA","cA_bhis"
22.3358333333333,"B1",0.6707,"B","1","bhis",1,"cA","cA_bhis"
22.5025,"B1",0.6658,"B","1","bhis",1,"cA","cA_bhis"
22.6694444444444,"B1",0.6662,"B","1","bhis",1,"cA","cA_bhis"
22.8361111111111,"B1",0.6632,"B","1","bhis",1,"cA","cA_bhis"
23.0027777777778,"B1",0.6582,"B","1","bhis",1,"cA","cA_bhis"
23.1694444444444,"B1",0.6555,"B","1","bhis",1,"cA","cA_bhis"
23.3361111111111,"B1",0.6508,"B","1","bhis",1,"cA","cA_bhis"
23.5027777777778,"B1",0.6499,"B","1","bhis",1,"cA","cA_bhis"
23.6694444444444,"B1",0.6489,"B","1","bhis",1,"cA","cA_bhis"
23.8361111111111,"B1",0.6411,"B","1","bhis",1,"cA","cA_bhis"
24.0027777777778,"B1",0.6382,"B","1","bhis",1,"cA","cA_bhis"
0,"C1",0.00209999999999999,"C","1","bhis",1,"cB","cB_bhis"
0.166666666666667,"C1",0.00159999999999999,"C","1","bhis",1,"cB","cB_bhis"
0.333333333333333,"C1",0.002,"C","1","bhis",1,"cB","cB_bhis"
0.5,"C1",0.00370000000000001,"C","1","bhis",1,"cB","cB_bhis"
0.666666666666667,"C1",0.00420000000000001,"C","1","bhis",1,"cB","cB_bhis"
0.833333333333333,"C1",0.0053,"C","1","bhis",1,"cB","cB_bhis"
1,"C1",0.0078,"C","1","bhis",1,"cB","cB_bhis"
1.16694444444444,"C1",0.01,"C","1","bhis",1,"cB","cB_bhis"
1.33361111111111,"C1",0.0134,"C","1","bhis",1,"cB","cB_bhis"
1.50027777777778,"C1",0.0156,"C","1","bhis",1,"cB","cB_bhis"
1.66694444444444,"C1",0.0192,"C","1","bhis",1,"cB","cB_bhis"
1.83361111111111,"C1",0.0231,"C","1","bhis",1,"cB","cB_bhis"
2.00027777777778,"C1",0.0279,"C","1","bhis",1,"cB","cB_bhis"
2.16694444444444,"C1",0.0332,"C","1","bhis",1,"cB","cB_bhis"
2.33361111111111,"C1",0.0389,"C","1","bhis",1,"cB","cB_bhis"
2.50027777777778,"C1",0.0484,"C","1","bhis",1,"cB","cB_bhis"
2.66694444444444,"C1",0.0521,"C","1","bhis",1,"cB","cB_bhis"
2.83361111111111,"C1",0.0607,"C","1","bhis",1,"cB","cB_bhis"
3.00027777777778,"C1",0.0697,"C","1","bhis",1,"cB","cB_bhis"
3.16694444444444,"C1",0.0813,"C","1","bhis",1,"cB","cB_bhis"
3.33361111111111,"C1",0.0924,"C","1","bhis",1,"cB","cB_bhis"
3.50055555555556,"C1",0.1099,"C","1","bhis",1,"cB","cB_bhis"
3.66722222222222,"C1",0.1256,"C","1","bhis",1,"cB","cB_bhis"
3.83388888888889,"C1",0.1382,"C","1","bhis",1,"cB","cB_bhis"
4.00055555555556,"C1",0.1568,"C","1","bhis",1,"cB","cB_bhis"
4.16722222222222,"C1",0.1772,"C","1","bhis",1,"cB","cB_bhis"
4.33388888888889,"C1",0.1992,"C","1","bhis",1,"cB","cB_bhis"
4.50055555555556,"C1",0.2225,"C","1","bhis",1,"cB","cB_bhis"
4.66722222222222,"C1",0.2505,"C","1","bhis",1,"cB","cB_bhis"
4.83388888888889,"C1",0.2756,"C","1","bhis",1,"cB","cB_bhis"
5.00055555555556,"C1",0.3074,"C","1","bhis",1,"cB","cB_bhis"
5.16722222222222,"C1",0.34,"C","1","bhis",1,"cB","cB_bhis"
5.33388888888889,"C1",0.3716,"C","1","bhis",1,"cB","cB_bhis"
5.50055555555556,"C1",0.4006,"C","1","bhis",1,"cB","cB_bhis"
5.66722222222222,"C1",0.4332,"C","1","bhis",1,"cB","cB_bhis"
5.83388888888889,"C1",0.4628,"C","1","bhis",1,"cB","cB_bhis"
6.00083333333333,"C1",0.4895,"C","1","bhis",1,"cB","cB_bhis"
6.1675,"C1",0.5118,"C","1","bhis",1,"cB","cB_bhis"
6.33416666666667,"C1",0.5321,"C","1","bhis",1,"cB","cB_bhis"
6.50083333333333,"C1",0.5481,"C","1","bhis",1,"cB","cB_bhis"
6.6675,"C1",0.5666,"C","1","bhis",1,"cB","cB_bhis"
6.83416666666667,"C1",0.5748,"C","1","bhis",1,"cB","cB_bhis"
7.00083333333333,"C1",0.5833,"C","1","bhis",1,"cB","cB_bhis"
7.1675,"C1",0.5898,"C","1","bhis",1,"cB","cB_bhis"
7.33416666666667,"C1",0.5957,"C","1","bhis",1,"cB","cB_bhis"
7.50083333333333,"C1",0.6055,"C","1","bhis",1,"cB","cB_bhis"
7.6675,"C1",0.6065,"C","1","bhis",1,"cB","cB_bhis"
7.83416666666667,"C1",0.6088,"C","1","bhis",1,"cB","cB_bhis"
8.00083333333333,"C1",0.6123,"C","1","bhis",1,"cB","cB_bhis"
8.1675,"C1",0.6154,"C","1","bhis",1,"cB","cB_bhis"
8.33444444444445,"C1",0.6205,"C","1","bhis",1,"cB","cB_bhis"
8.50111111111111,"C1",0.6237,"C","1","bhis",1,"cB","cB_bhis"
8.66777777777778,"C1",0.6272,"C","1","bhis",1,"cB","cB_bhis"
8.83444444444445,"C1",0.6371,"C","1","bhis",1,"cB","cB_bhis"
9.00111111111111,"C1",0.6352,"C","1","bhis",1,"cB","cB_bhis"
9.16777777777778,"C1",0.6397,"C","1","bhis",1,"cB","cB_bhis"
9.33444444444445,"C1",0.6456,"C","1","bhis",1,"cB","cB_bhis"
9.50111111111111,"C1",0.6484,"C","1","bhis",1,"cB","cB_bhis"
9.66777777777778,"C1",0.6477,"C","1","bhis",1,"cB","cB_bhis"
9.83444444444445,"C1",0.6512,"C","1","bhis",1,"cB","cB_bhis"
10.0011111111111,"C1",0.6543,"C","1","bhis",1,"cB","cB_bhis"
10.1677777777778,"C1",0.6576,"C","1","bhis",1,"cB","cB_bhis"
10.3344444444444,"C1",0.6616,"C","1","bhis",1,"cB","cB_bhis"
