"Time","wellID","od","rowID","colID","abx","abx_conc","strain","abx_cond","str_abx_cond"
8.33416666666667,"A1",0.726525,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
8.50111111111111,"A1",0.72765,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
8.66777777777778,"A1",0.73065,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
8.83444444444445,"A1",0.7337,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
9.00111111111111,"A1",0.7375,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
9.16722222222222,"A1",0.738275,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
9.33388888888889,"A1",0.7412,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
9.50055555555556,"A1",0.7451,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
9.6675,"A1",0.74885,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
9.83416666666667,"A1",0.753075,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
10.0008333333333,"A1",0.752475,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
10.1675,"A1",0.754625,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
10.3341666666667,"A1",0.7554,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
10.5008333333333,"A1",0.7591,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
10.6675,"A1",0.76145,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
10.8341666666667,"A1",0.76295,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
11.0008333333333,"A1",0.764925,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
11.1675,"A1",0.768425,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
11.3341666666667,"A1",0.770825,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
11.5008333333333,"A1",0.7714,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
11.6675,"A1",0.775125,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
11.8341666666667,"A1",0.775525,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
12.0008333333333,"A1",0.7767,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
12.1677777777778,"A1",0.7785,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
12.3344444444444,"A1",0.78125,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
12.5011111111111,"A1",0.7844,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
12.6677777777778,"A1",0.785,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
12.8344444444444,"A1",0.7876,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
13.0011111111111,"A1",0.788075,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
13.1677777777778,"A1",0.79205,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
13.3344444444444,"A1",0.791825,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
13.5011111111111,"A1",0.795325,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
13.6677777777778,"A1",0.797,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
13.8344444444444,"A1",0.798675,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
14.0011111111111,"A1",0.803125,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
14.1677777777778,"A1",0.80105,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
14.3344444444444,"A1",0.799425,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
14.5013888888889,"A1",0.80435,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
14.6680555555556,"A1",0.80655,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
14.8347222222222,"A1",0.806325,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
15.0013888888889,"A1",0.8094,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
15.1680555555556,"A1",0.809225,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
15.3347222222222,"A1",0.8096,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
15.5013888888889,"A1",0.809425,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
15.6680555555556,"A1",0.813575,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
15.8347222222222,"A1",0.811825,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
16.0013888888889,"A1",0.8122,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
16.1680555555556,"A1",0.811725,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
16.3347222222222,"A1",0.81115,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
16.5013888888889,"A1",0.81375,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
16.6680555555556,"A1",0.809875,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
16.8347222222222,"A1",0.80855,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
17.0016666666667,"A1",0.80915,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
17.1683333333333,"A1",0.803625,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
17.335,"A1",0.806775,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
17.5016666666667,"A1",0.807975,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
17.6683333333333,"A1",0.799825,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
17.835,"A1",0.794775,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
18.0016666666667,"A1",0.79195,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
18.1683333333333,"A1",0.788825,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
18.335,"A1",0.7827,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
18.5016666666667,"A1",0.77495,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
18.6683333333333,"A1",0.773925,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
18.835,"A1",0.769275,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
19.0016666666667,"A1",0.7641,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
19.1683333333333,"A1",0.7525,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
19.3352777777778,"A1",0.744125,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
19.5019444444444,"A1",0.738975,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
19.6686111111111,"A1",0.726325,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
19.8352777777778,"A1",0.719175,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
20.0019444444444,"A1",0.7108,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
20.1686111111111,"A1",0.6934,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
20.3352777777778,"A1",0.688125,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
20.5019444444444,"A1",0.67925,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
20.6686111111111,"A1",0.67355,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
20.8352777777778,"A1",0.664675,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
21.0019444444444,"A1",0.651575,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
21.1686111111111,"A1",0.639375,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
21.3352777777778,"A1",0.634475,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
21.5019444444444,"A1",0.62755,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
21.6686111111111,"A1",0.613325,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
21.8355555555556,"A1",0.606225,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
22.0022222222222,"A1",0.60305,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
NA,"A1",NA,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
NA,"A1",NA,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
NA,"A1",NA,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
NA,"A1",NA,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
NA,"A1",NA,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
NA,"A1",NA,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
NA,"A1",NA,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
NA,"A1",NA,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
NA,"A1",NA,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
NA,"A1",NA,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
NA,"A1",NA,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
NA,"A1",NA,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
0,"B1",0.038625,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
0.166666666666667,"B1",0.039375,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
0.333333333333333,"B1",0.03895,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
0.5,"B1",0.04075,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
0.666666666666667,"B1",0.0425,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
0.833333333333333,"B1",0.04545,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
1,"B1",0.044875,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
1.16694444444444,"B1",0.0465,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
1.33361111111111,"B1",0.05135,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
1.50027777777778,"B1",0.054125,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
1.66694444444444,"B1",0.058325,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
1.83361111111111,"B1",0.056625,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
2.00027777777778,"B1",0.061175,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
2.16694444444444,"B1",0.06515,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
2.33361111111111,"B1",0.068925,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
2.50027777777778,"B1",0.072725,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
2.66694444444444,"B1",0.085,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
2.83361111111111,"B1",0.089325,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
3.00027777777778,"B1",0.09345,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
3.16694444444444,"B1",0.103125,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
3.33361111111111,"B1",0.112525,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
3.50027777777778,"B1",0.124775,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
3.66722222222222,"B1",0.1364,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
3.83388888888889,"B1",0.143375,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
4.00055555555556,"B1",0.156,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
4.16722222222222,"B1",0.165625,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
4.33388888888889,"B1",0.18025,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
4.50055555555556,"B1",0.19635,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
4.66722222222222,"B1",0.2085,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
4.83388888888889,"B1",0.225075,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
5.00055555555556,"B1",0.243275,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
5.16722222222222,"B1",0.258825,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
5.33388888888889,"B1",0.2746,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
5.50055555555556,"B1",0.297,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
5.66722222222222,"B1",0.3143,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
5.83388888888889,"B1",0.3351,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
6.00083333333333,"B1",0.351025,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
6.1675,"B1",0.377175,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
6.33416666666667,"B1",0.393475,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
6.50083333333333,"B1",0.411825,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
6.6675,"B1",0.430325,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
6.83416666666667,"B1",0.452625,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
7.00083333333333,"B1",0.476525,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
7.1675,"B1",0.492875,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
7.33416666666667,"B1",0.50685,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
7.50083333333333,"B1",0.523275,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
7.6675,"B1",0.537475,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
7.83416666666667,"B1",0.552775,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
8.00083333333333,"B1",0.566675,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
8.1675,"B1",0.57825,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
8.33416666666667,"B1",0.586625,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
8.50111111111111,"B1",0.60055,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
8.66777777777778,"B1",0.60105,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
8.83444444444445,"B1",0.6064,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
9.00111111111111,"B1",0.6114,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
9.16722222222222,"B1",0.613875,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
9.33388888888889,"B1",0.6168,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
9.50055555555556,"B1",0.6158,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
9.6675,"B1",0.61845,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
9.83416666666667,"B1",0.619275,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
10.0008333333333,"B1",0.618975,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
10.1675,"B1",0.622425,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
10.3341666666667,"B1",0.6204,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
10.5008333333333,"B1",0.6222,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
10.6675,"B1",0.62125,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
10.8341666666667,"B1",0.62045,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
11.0008333333333,"B1",0.619625,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
11.1675,"B1",0.620625,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
11.3341666666667,"B1",0.622325,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
11.5008333333333,"B1",0.6166,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
11.6675,"B1",0.622125,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
11.8341666666667,"B1",0.617325,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
12.0008333333333,"B1",0.6146,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
12.1677777777778,"B1",0.6196,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
12.3344444444444,"B1",0.61405,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
12.5011111111111,"B1",0.6124,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
12.6677777777778,"B1",0.6108,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
12.8344444444444,"B1",0.611,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
13.0011111111111,"B1",0.607575,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
13.1677777777778,"B1",0.60765,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
13.3344444444444,"B1",0.603825,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
13.5011111111111,"B1",0.603525,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
13.6677777777778,"B1",0.5992,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
13.8344444444444,"B1",0.596975,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
14.0011111111111,"B1",0.595325,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
14.1677777777778,"B1",0.59125,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
14.3344444444444,"B1",0.582725,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
14.5013888888889,"B1",0.58415,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
14.6680555555556,"B1",0.58185,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
14.8347222222222,"B1",0.572025,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
15.0013888888889,"B1",0.5713,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
15.1680555555556,"B1",0.563825,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
15.3347222222222,"B1",0.5562,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
15.5013888888889,"B1",0.549525,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
15.6680555555556,"B1",0.547975,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
15.8347222222222,"B1",0.538725,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
16.0013888888889,"B1",0.5342,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
16.1680555555556,"B1",0.526325,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
16.3347222222222,"B1",0.51875,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
16.5013888888889,"B1",0.51365,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
16.6680555555556,"B1",0.502875,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
16.8347222222222,"B1",0.49595,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
17.0016666666667,"B1",0.49225,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
17.1683333333333,"B1",0.477725,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
17.335,"B1",0.469675,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
17.5016666666667,"B1",0.460575,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
17.6683333333333,"B1",0.449725,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
17.835,"B1",0.444175,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
18.0016666666667,"B1",0.42925,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
18.1683333333333,"B1",0.418325,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
18.335,"B1",0.4043,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
18.5016666666667,"B1",0.38995,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
18.6683333333333,"B1",0.379625,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
18.835,"B1",0.367575,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
19.0016666666667,"B1",0.3525,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
19.1683333333333,"B1",0.3397,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
19.3352777777778,"B1",0.329025,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
19.5019444444444,"B1",0.321875,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
19.6686111111111,"B1",0.313625,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
19.8352777777778,"B1",0.312775,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
20.0019444444444,"B1",0.3088,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
20.1686111111111,"B1",0.2994,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
20.3352777777778,"B1",0.296225,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
20.5019444444444,"B1",0.29465,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
20.6686111111111,"B1",0.29295,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
20.8352777777778,"B1",0.291175,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
21.0019444444444,"B1",0.289275,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
21.1686111111111,"B1",0.288775,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
21.3352777777778,"B1",0.291875,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
21.5019444444444,"B1",0.28685,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
21.6686111111111,"B1",0.286825,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
21.8355555555556,"B1",0.288625,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
22.0022222222222,"B1",0.28765,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
NA,"B1",NA,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
NA,"B1",NA,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
NA,"B1",NA,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
NA,"B1",NA,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
NA,"B1",NA,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
