"Time","wellID","od","rowID","colID","strain","replicate","media_type","str_med"
0,"A1",0.0356,"A","1","wt","2","bhis","wt2_bhis"
0.166666666666667,"A1",0.0329,"A","1","wt","2","bhis","wt2_bhis"
0.333333333333333,"A1",0.0336,"A","1","wt","2","bhis","wt2_bhis"
0.5,"A1",0.0346,"A","1","wt","2","bhis","wt2_bhis"
0.666666666666667,"A1",0.0366,"A","1","wt","2","bhis","wt2_bhis"
0.833333333333333,"A1",0.0383,"A","1","wt","2","bhis","wt2_bhis"
1,"A1",0.0409,"A","1","wt","2","bhis","wt2_bhis"
1.16694444444444,"A1",0.0441,"A","1","wt","2","bhis","wt2_bhis"
1.33361111111111,"A1",0.0476,"A","1","wt","2","bhis","wt2_bhis"
1.50027777777778,"A1",0.0529,"A","1","wt","2","bhis","wt2_bhis"
1.66694444444444,"A1",0.0557,"A","1","wt","2","bhis","wt2_bhis"
1.83361111111111,"A1",0.0603,"A","1","wt","2","bhis","wt2_bhis"
2.00027777777778,"A1",0.0648,"A","1","wt","2","bhis","wt2_bhis"
2.16694444444444,"A1",0.0698,"A","1","wt","2","bhis","wt2_bhis"
2.33361111111111,"A1",0.0754,"A","1","wt","2","bhis","wt2_bhis"
2.50027777777778,"A1",0.0816,"A","1","wt","2","bhis","wt2_bhis"
2.66694444444444,"A1",0.0887,"A","1","wt","2","bhis","wt2_bhis"
2.83361111111111,"A1",0.0966,"A","1","wt","2","bhis","wt2_bhis"
3.00027777777778,"A1",0.1073,"A","1","wt","2","bhis","wt2_bhis"
3.16694444444444,"A1",0.1152,"A","1","wt","2","bhis","wt2_bhis"
3.33361111111111,"A1",0.1266,"A","1","wt","2","bhis","wt2_bhis"
3.50027777777778,"A1",0.1395,"A","1","wt","2","bhis","wt2_bhis"
3.66722222222222,"A1",0.1539,"A","1","wt","2","bhis","wt2_bhis"
3.83388888888889,"A1",0.1734,"A","1","wt","2","bhis","wt2_bhis"
4.00055555555556,"A1",0.1896,"A","1","wt","2","bhis","wt2_bhis"
4.16722222222222,"A1",0.2102,"A","1","wt","2","bhis","wt2_bhis"
4.33388888888889,"A1",0.2341,"A","1","wt","2","bhis","wt2_bhis"
4.50055555555556,"A1",0.2628,"A","1","wt","2","bhis","wt2_bhis"
4.66722222222222,"A1",0.2871,"A","1","wt","2","bhis","wt2_bhis"
4.83388888888889,"A1",0.3164,"A","1","wt","2","bhis","wt2_bhis"
5.00055555555556,"A1",0.3463,"A","1","wt","2","bhis","wt2_bhis"
5.16722222222222,"A1",0.3773,"A","1","wt","2","bhis","wt2_bhis"
5.33388888888889,"A1",0.4078,"A","1","wt","2","bhis","wt2_bhis"
5.50055555555556,"A1",0.4398,"A","1","wt","2","bhis","wt2_bhis"
5.66722222222222,"A1",0.4687,"A","1","wt","2","bhis","wt2_bhis"
5.83388888888889,"A1",0.4977,"A","1","wt","2","bhis","wt2_bhis"
6.00083333333333,"A1",0.5253,"A","1","wt","2","bhis","wt2_bhis"
6.1675,"A1",0.5513,"A","1","wt","2","bhis","wt2_bhis"
6.33416666666667,"A1",0.5741,"A","1","wt","2","bhis","wt2_bhis"
6.50083333333333,"A1",0.5959,"A","1","wt","2","bhis","wt2_bhis"
6.6675,"A1",0.6126,"A","1","wt","2","bhis","wt2_bhis"
6.83416666666667,"A1",0.6267,"A","1","wt","2","bhis","wt2_bhis"
7.00083333333333,"A1",0.6388,"A","1","wt","2","bhis","wt2_bhis"
7.1675,"A1",0.6477,"A","1","wt","2","bhis","wt2_bhis"
7.33416666666667,"A1",0.6563,"A","1","wt","2","bhis","wt2_bhis"
7.50083333333333,"A1",0.663,"A","1","wt","2","bhis","wt2_bhis"
7.6675,"A1",0.6686,"A","1","wt","2","bhis","wt2_bhis"
7.83416666666667,"A1",0.6746,"A","1","wt","2","bhis","wt2_bhis"
8.00083333333333,"A1",0.6811,"A","1","wt","2","bhis","wt2_bhis"
8.1675,"A1",0.6829,"A","1","wt","2","bhis","wt2_bhis"
8.33416666666667,"A1",0.6863,"A","1","wt","2","bhis","wt2_bhis"
8.50111111111111,"A1",0.6902,"A","1","wt","2","bhis","wt2_bhis"
8.66777777777778,"A1",0.695,"A","1","wt","2","bhis","wt2_bhis"
8.83444444444445,"A1",0.6986,"A","1","wt","2","bhis","wt2_bhis"
9.00111111111111,"A1",0.7016,"A","1","wt","2","bhis","wt2_bhis"
9.16777777777778,"A1",0.7038,"A","1","wt","2","bhis","wt2_bhis"
9.33444444444445,"A1",0.7059,"A","1","wt","2","bhis","wt2_bhis"
9.50111111111111,"A1",0.7088,"A","1","wt","2","bhis","wt2_bhis"
9.66777777777778,"A1",0.7108,"A","1","wt","2","bhis","wt2_bhis"
9.83444444444445,"A1",0.7145,"A","1","wt","2","bhis","wt2_bhis"
10.0011111111111,"A1",0.7161,"A","1","wt","2","bhis","wt2_bhis"
10.1677777777778,"A1",0.7179,"A","1","wt","2","bhis","wt2_bhis"
10.3344444444444,"A1",0.7228,"A","1","wt","2","bhis","wt2_bhis"
10.5011111111111,"A1",0.7279,"A","1","wt","2","bhis","wt2_bhis"
10.6677777777778,"A1",0.7247,"A","1","wt","2","bhis","wt2_bhis"
10.8347222222222,"A1",0.7281,"A","1","wt","2","bhis","wt2_bhis"
11.0013888888889,"A1",0.7275,"A","1","wt","2","bhis","wt2_bhis"
11.1680555555556,"A1",0.7308,"A","1","wt","2","bhis","wt2_bhis"
11.3347222222222,"A1",0.7294,"A","1","wt","2","bhis","wt2_bhis"
11.5013888888889,"A1",0.7301,"A","1","wt","2","bhis","wt2_bhis"
11.6680555555556,"A1",0.7306,"A","1","wt","2","bhis","wt2_bhis"
11.8347222222222,"A1",0.733,"A","1","wt","2","bhis","wt2_bhis"
12.0013888888889,"A1",0.7324,"A","1","wt","2","bhis","wt2_bhis"
12.1680555555556,"A1",0.7332,"A","1","wt","2","bhis","wt2_bhis"
12.3347222222222,"A1",0.7339,"A","1","wt","2","bhis","wt2_bhis"
12.5013888888889,"A1",0.737,"A","1","wt","2","bhis","wt2_bhis"
12.6680555555556,"A1",0.7355,"A","1","wt","2","bhis","wt2_bhis"
12.8347222222222,"A1",0.7373,"A","1","wt","2","bhis","wt2_bhis"
13.0013888888889,"A1",0.7371,"A","1","wt","2","bhis","wt2_bhis"
13.1683333333333,"A1",0.7412,"A","1","wt","2","bhis","wt2_bhis"
13.335,"A1",0.7392,"A","1","wt","2","bhis","wt2_bhis"
13.5016666666667,"A1",0.7385,"A","1","wt","2","bhis","wt2_bhis"
13.6683333333333,"A1",0.7385,"A","1","wt","2","bhis","wt2_bhis"
13.835,"A1",0.7408,"A","1","wt","2","bhis","wt2_bhis"
14.0016666666667,"A1",0.7412,"A","1","wt","2","bhis","wt2_bhis"
14.1683333333333,"A1",0.7422,"A","1","wt","2","bhis","wt2_bhis"
14.335,"A1",0.7431,"A","1","wt","2","bhis","wt2_bhis"
14.5016666666667,"A1",0.7421,"A","1","wt","2","bhis","wt2_bhis"
14.6683333333333,"A1",0.7466,"A","1","wt","2","bhis","wt2_bhis"
14.835,"A1",0.7432,"A","1","wt","2","bhis","wt2_bhis"
15.0016666666667,"A1",0.743,"A","1","wt","2","bhis","wt2_bhis"
15.1683333333333,"A1",0.7431,"A","1","wt","2","bhis","wt2_bhis"
15.335,"A1",0.7433,"A","1","wt","2","bhis","wt2_bhis"
15.5019444444444,"A1",0.7411,"A","1","wt","2","bhis","wt2_bhis"
15.6686111111111,"A1",0.7416,"A","1","wt","2","bhis","wt2_bhis"
15.8352777777778,"A1",0.7401,"A","1","wt","2","bhis","wt2_bhis"
16.0019444444444,"A1",0.7407,"A","1","wt","2","bhis","wt2_bhis"
16.1686111111111,"A1",0.7397,"A","1","wt","2","bhis","wt2_bhis"
16.3352777777778,"A1",0.7389,"A","1","wt","2","bhis","wt2_bhis"
16.5019444444444,"A1",0.7385,"A","1","wt","2","bhis","wt2_bhis"
16.6686111111111,"A1",0.7344,"A","1","wt","2","bhis","wt2_bhis"
16.8352777777778,"A1",0.7342,"A","1","wt","2","bhis","wt2_bhis"
17.0019444444444,"A1",0.7333,"A","1","wt","2","bhis","wt2_bhis"
17.1686111111111,"A1",0.73,"A","1","wt","2","bhis","wt2_bhis"
17.3352777777778,"A1",0.7299,"A","1","wt","2","bhis","wt2_bhis"
17.5019444444444,"A1",0.7271,"A","1","wt","2","bhis","wt2_bhis"
17.6686111111111,"A1",0.7208,"A","1","wt","2","bhis","wt2_bhis"
17.8352777777778,"A1",0.7196,"A","1","wt","2","bhis","wt2_bhis"
18.0022222222222,"A1",0.7158,"A","1","wt","2","bhis","wt2_bhis"
18.1688888888889,"A1",0.7148,"A","1","wt","2","bhis","wt2_bhis"
18.3355555555556,"A1",0.7088,"A","1","wt","2","bhis","wt2_bhis"
18.5022222222222,"A1",0.7045,"A","1","wt","2","bhis","wt2_bhis"
18.6688888888889,"A1",0.6993,"A","1","wt","2","bhis","wt2_bhis"
18.8355555555556,"A1",0.6932,"A","1","wt","2","bhis","wt2_bhis"
19.0022222222222,"A1",0.6902,"A","1","wt","2","bhis","wt2_bhis"
19.1688888888889,"A1",0.6836,"A","1","wt","2","bhis","wt2_bhis"
19.3355555555556,"A1",0.6748,"A","1","wt","2","bhis","wt2_bhis"
19.5022222222222,"A1",0.6692,"A","1","wt","2","bhis","wt2_bhis"
19.6688888888889,"A1",0.6616,"A","1","wt","2","bhis","wt2_bhis"
19.8355555555556,"A1",0.6542,"A","1","wt","2","bhis","wt2_bhis"
20.0022222222222,"A1",0.6446,"A","1","wt","2","bhis","wt2_bhis"
20.1688888888889,"A1",0.6325,"A","1","wt","2","bhis","wt2_bhis"
20.3358333333333,"A1",0.6237,"A","1","wt","2","bhis","wt2_bhis"
20.5025,"A1",0.6124,"A","1","wt","2","bhis","wt2_bhis"
20.6691666666667,"A1",0.6034,"A","1","wt","2","bhis","wt2_bhis"
20.8358333333333,"A1",0.5953,"A","1","wt","2","bhis","wt2_bhis"
21.0025,"A1",0.5842,"A","1","wt","2","bhis","wt2_bhis"
21.1691666666667,"A1",0.5803,"A","1","wt","2","bhis","wt2_bhis"
21.3358333333333,"A1",0.572,"A","1","wt","2","bhis","wt2_bhis"
21.5025,"A1",0.5627,"A","1","wt","2","bhis","wt2_bhis"
21.6691666666667,"A1",0.5571,"A","1","wt","2","bhis","wt2_bhis"
21.8358333333333,"A1",0.5515,"A","1","wt","2","bhis","wt2_bhis"
22.0025,"A1",0.548,"A","1","wt","2","bhis","wt2_bhis"
22.1691666666667,"A1",0.5426,"A","1","wt","2","bhis","wt2_bhis"
22.3358333333333,"A1",0.5421,"A","1","wt","2","bhis","wt2_bhis"
NA,"A1",NA,"A","1","wt","2","bhis","wt2_bhis"
NA,"A1",NA,"A","1","wt","2","bhis","wt2_bhis"
NA,"A1",NA,"A","1","wt","2","bhis","wt2_bhis"
NA,"A1",NA,"A","1","wt","2","bhis","wt2_bhis"
NA,"A1",NA,"A","1","wt","2","bhis","wt2_bhis"
NA,"A1",NA,"A","1","wt","2","bhis","wt2_bhis"
NA,"A1",NA,"A","1","wt","2","bhis","wt2_bhis"
NA,"A1",NA,"A","1","wt","2","bhis","wt2_bhis"
NA,"A1",NA,"A","1","wt","2","bhis","wt2_bhis"
NA,"A1",NA,"A","1","wt","2","bhis","wt2_bhis"
0,"B1",0.0453,"B","1","wt","2","sds_2","wt2_sds_2"
0.166666666666667,"B1",0.0451,"B","1","wt","2","sds_2","wt2_sds_2"
0.333333333333333,"B1",0.0396,"B","1","wt","2","sds_2","wt2_sds_2"
0.5,"B1",0.0402,"B","1","wt","2","sds_2","wt2_sds_2"
0.666666666666667,"B1",0.0346,"B","1","wt","2","sds_2","wt2_sds_2"
0.833333333333333,"B1",0.0331,"B","1","wt","2","sds_2","wt2_sds_2"
1,"B1",0.0313,"B","1","wt","2","sds_2","wt2_sds_2"
1.16694444444444,"B1",0.0312,"B","1","wt","2","sds_2","wt2_sds_2"
1.33361111111111,"B1",0.0341,"B","1","wt","2","sds_2","wt2_sds_2"
1.50027777777778,"B1",0.0304,"B","1","wt","2","sds_2","wt2_sds_2"
1.66694444444444,"B1",0.0341,"B","1","wt","2","sds_2","wt2_sds_2"
1.83361111111111,"B1",0.0301,"B","1","wt","2","sds_2","wt2_sds_2"
2.00027777777778,"B1",0.0307,"B","1","wt","2","sds_2","wt2_sds_2"
2.16694444444444,"B1",0.0308,"B","1","wt","2","sds_2","wt2_sds_2"
2.33361111111111,"B1",0.0309,"B","1","wt","2","sds_2","wt2_sds_2"
2.50027777777778,"B1",0.0303,"B","1","wt","2","sds_2","wt2_sds_2"
2.66694444444444,"B1",0.0308,"B","1","wt","2","sds_2","wt2_sds_2"
2.83361111111111,"B1",0.03,"B","1","wt","2","sds_2","wt2_sds_2"
3.00027777777778,"B1",0.0349,"B","1","wt","2","sds_2","wt2_sds_2"
3.16694444444444,"B1",0.0312,"B","1","wt","2","sds_2","wt2_sds_2"
3.33361111111111,"B1",0.033,"B","1","wt","2","sds_2","wt2_sds_2"
3.50027777777778,"B1",0.0304,"B","1","wt","2","sds_2","wt2_sds_2"
3.66722222222222,"B1",0.0308,"B","1","wt","2","sds_2","wt2_sds_2"
3.83388888888889,"B1",0.0298,"B","1","wt","2","sds_2","wt2_sds_2"
4.00055555555556,"B1",0.03,"B","1","wt","2","sds_2","wt2_sds_2"
4.16722222222222,"B1",0.0295,"B","1","wt","2","sds_2","wt2_sds_2"
4.33388888888889,"B1",0.035,"B","1","wt","2","sds_2","wt2_sds_2"
4.50055555555556,"B1",0.0298,"B","1","wt","2","sds_2","wt2_sds_2"
4.66722222222222,"B1",0.0302,"B","1","wt","2","sds_2","wt2_sds_2"
4.83388888888889,"B1",0.0306,"B","1","wt","2","sds_2","wt2_sds_2"
5.00055555555556,"B1",0.0313,"B","1","wt","2","sds_2","wt2_sds_2"
5.16722222222222,"B1",0.032,"B","1","wt","2","sds_2","wt2_sds_2"
5.33388888888889,"B1",0.0313,"B","1","wt","2","sds_2","wt2_sds_2"
5.50055555555556,"B1",0.0341,"B","1","wt","2","sds_2","wt2_sds_2"
5.66722222222222,"B1",0.0373,"B","1","wt","2","sds_2","wt2_sds_2"
5.83388888888889,"B1",0.0345,"B","1","wt","2","sds_2","wt2_sds_2"
6.00083333333333,"B1",0.036,"B","1","wt","2","sds_2","wt2_sds_2"
6.1675,"B1",0.0358,"B","1","wt","2","sds_2","wt2_sds_2"
6.33416666666667,"B1",0.0412,"B","1","wt","2","sds_2","wt2_sds_2"
6.50083333333333,"B1",0.038,"B","1","wt","2","sds_2","wt2_sds_2"
6.6675,"B1",0.0386,"B","1","wt","2","sds_2","wt2_sds_2"
6.83416666666667,"B1",0.0453,"B","1","wt","2","sds_2","wt2_sds_2"
7.00083333333333,"B1",0.0432,"B","1","wt","2","sds_2","wt2_sds_2"
7.1675,"B1",0.0445,"B","1","wt","2","sds_2","wt2_sds_2"
7.33416666666667,"B1",0.0466,"B","1","wt","2","sds_2","wt2_sds_2"
7.50083333333333,"B1",0.0531,"B","1","wt","2","sds_2","wt2_sds_2"
7.6675,"B1",0.0523,"B","1","wt","2","sds_2","wt2_sds_2"
7.83416666666667,"B1",0.0598,"B","1","wt","2","sds_2","wt2_sds_2"
8.00083333333333,"B1",0.0595,"B","1","wt","2","sds_2","wt2_sds_2"
8.1675,"B1",0.0628,"B","1","wt","2","sds_2","wt2_sds_2"
8.33416666666667,"B1",0.0673,"B","1","wt","2","sds_2","wt2_sds_2"
8.50111111111111,"B1",0.0756,"B","1","wt","2","sds_2","wt2_sds_2"
8.66777777777778,"B1",0.0789,"B","1","wt","2","sds_2","wt2_sds_2"
8.83444444444445,"B1",0.0855,"B","1","wt","2","sds_2","wt2_sds_2"
9.00111111111111,"B1",0.0917,"B","1","wt","2","sds_2","wt2_sds_2"
9.16777777777778,"B1",0.1012,"B","1","wt","2","sds_2","wt2_sds_2"
9.33444444444445,"B1",0.1096,"B","1","wt","2","sds_2","wt2_sds_2"
9.50111111111111,"B1",0.1193,"B","1","wt","2","sds_2","wt2_sds_2"
9.66777777777778,"B1",0.1319,"B","1","wt","2","sds_2","wt2_sds_2"
9.83444444444445,"B1",0.1496,"B","1","wt","2","sds_2","wt2_sds_2"
10.0011111111111,"B1",0.1611,"B","1","wt","2","sds_2","wt2_sds_2"
10.1677777777778,"B1",0.1748,"B","1","wt","2","sds_2","wt2_sds_2"
10.3344444444444,"B1",0.1924,"B","1","wt","2","sds_2","wt2_sds_2"
10.5011111111111,"B1",0.2125,"B","1","wt","2","sds_2","wt2_sds_2"
10.6677777777778,"B1",0.233,"B","1","wt","2","sds_2","wt2_sds_2"
10.8347222222222,"B1",0.2559,"B","1","wt","2","sds_2","wt2_sds_2"
11.0013888888889,"B1",0.2807,"B","1","wt","2","sds_2","wt2_sds_2"
11.1680555555556,"B1",0.3053,"B","1","wt","2","sds_2","wt2_sds_2"
11.3347222222222,"B1",0.3326,"B","1","wt","2","sds_2","wt2_sds_2"
11.5013888888889,"B1",0.3606,"B","1","wt","2","sds_2","wt2_sds_2"
11.6680555555556,"B1",0.3895,"B","1","wt","2","sds_2","wt2_sds_2"
11.8347222222222,"B1",0.4203,"B","1","wt","2","sds_2","wt2_sds_2"
12.0013888888889,"B1",0.4467,"B","1","wt","2","sds_2","wt2_sds_2"
12.1680555555556,"B1",0.4721,"B","1","wt","2","sds_2","wt2_sds_2"
12.3347222222222,"B1",0.4947,"B","1","wt","2","sds_2","wt2_sds_2"
12.5013888888889,"B1",0.513,"B","1","wt","2","sds_2","wt2_sds_2"
12.6680555555556,"B1",0.5236,"B","1","wt","2","sds_2","wt2_sds_2"
12.8347222222222,"B1",0.5325,"B","1","wt","2","sds_2","wt2_sds_2"
13.0013888888889,"B1",0.5399,"B","1","wt","2","sds_2","wt2_sds_2"
13.1683333333333,"B1",0.543,"B","1","wt","2","sds_2","wt2_sds_2"
13.335,"B1",0.5482,"B","1","wt","2","sds_2","wt2_sds_2"
13.5016666666667,"B1",0.5518,"B","1","wt","2","sds_2","wt2_sds_2"
13.6683333333333,"B1",0.5562,"B","1","wt","2","sds_2","wt2_sds_2"
13.835,"B1",0.5576,"B","1","wt","2","sds_2","wt2_sds_2"
14.0016666666667,"B1",0.5618,"B","1","wt","2","sds_2","wt2_sds_2"
14.1683333333333,"B1",0.57,"B","1","wt","2","sds_2","wt2_sds_2"
14.335,"B1",0.5696,"B","1","wt","2","sds_2","wt2_sds_2"
14.5016666666667,"B1",0.5688,"B","1","wt","2","sds_2","wt2_sds_2"
14.6683333333333,"B1",0.5763,"B","1","wt","2","sds_2","wt2_sds_2"
14.835,"B1",0.5779,"B","1","wt","2","sds_2","wt2_sds_2"
15.0016666666667,"B1",0.5778,"B","1","wt","2","sds_2","wt2_sds_2"
15.1683333333333,"B1",0.5783,"B","1","wt","2","sds_2","wt2_sds_2"
15.335,"B1",0.5798,"B","1","wt","2","sds_2","wt2_sds_2"
15.5019444444444,"B1",0.5891,"B","1","wt","2","sds_2","wt2_sds_2"
15.6686111111111,"B1",0.5827,"B","1","wt","2","sds_2","wt2_sds_2"
15.8352777777778,"B1",0.5872,"B","1","wt","2","sds_2","wt2_sds_2"
16.0019444444444,"B1",0.586,"B","1","wt","2","sds_2","wt2_sds_2"
16.1686111111111,"B1",0.5898,"B","1","wt","2","sds_2","wt2_sds_2"
16.3352777777778,"B1",0.5944,"B","1","wt","2","sds_2","wt2_sds_2"
16.5019444444444,"B1",0.5909,"B","1","wt","2","sds_2","wt2_sds_2"
16.6686111111111,"B1",0.5926,"B","1","wt","2","sds_2","wt2_sds_2"
16.8352777777778,"B1",0.5925,"B","1","wt","2","sds_2","wt2_sds_2"
17.0019444444444,"B1",0.5942,"B","1","wt","2","sds_2","wt2_sds_2"
17.1686111111111,"B1",0.5953,"B","1","wt","2","sds_2","wt2_sds_2"
17.3352777777778,"B1",0.5961,"B","1","wt","2","sds_2","wt2_sds_2"
17.5019444444444,"B1",0.5967,"B","1","wt","2","sds_2","wt2_sds_2"
17.6686111111111,"B1",0.6021,"B","1","wt","2","sds_2","wt2_sds_2"
17.8352777777778,"B1",0.5993,"B","1","wt","2","sds_2","wt2_sds_2"
18.0022222222222,"B1",0.6021,"B","1","wt","2","sds_2","wt2_sds_2"
18.1688888888889,"B1",0.6024,"B","1","wt","2","sds_2","wt2_sds_2"
18.3355555555556,"B1",0.6051,"B","1","wt","2","sds_2","wt2_sds_2"
18.5022222222222,"B1",0.6041,"B","1","wt","2","sds_2","wt2_sds_2"
18.6688888888889,"B1",0.6048,"B","1","wt","2","sds_2","wt2_sds_2"
18.8355555555556,"B1",0.6052,"B","1","wt","2","sds_2","wt2_sds_2"
19.0022222222222,"B1",0.6043,"B","1","wt","2","sds_2","wt2_sds_2"
19.1688888888889,"B1",0.6064,"B","1","wt","2","sds_2","wt2_sds_2"
19.3355555555556,"B1",0.6083,"B","1","wt","2","sds_2","wt2_sds_2"
19.5022222222222,"B1",0.6069,"B","1","wt","2","sds_2","wt2_sds_2"
19.6688888888889,"B1",0.6074,"B","1","wt","2","sds_2","wt2_sds_2"
19.8355555555556,"B1",0.608,"B","1","wt","2","sds_2","wt2_sds_2"
20.0022222222222,"B1",0.6078,"B","1","wt","2","sds_2","wt2_sds_2"
20.1688888888889,"B1",0.6078,"B","1","wt","2","sds_2","wt2_sds_2"
20.3358333333333,"B1",0.6081,"B","1","wt","2","sds_2","wt2_sds_2"
20.5025,"B1",0.6127,"B","1","wt","2","sds_2","wt2_sds_2"
20.6691666666667,"B1",0.6097,"B","1","wt","2","sds_2","wt2_sds_2"
20.8358333333333,"B1",0.6084,"B","1","wt","2","sds_2","wt2_sds_2"
21.0025,"B1",0.6094,"B","1","wt","2","sds_2","wt2_sds_2"
21.1691666666667,"B1",0.6107,"B","1","wt","2","sds_2","wt2_sds_2"
21.3358333333333,"B1",0.6098,"B","1","wt","2","sds_2","wt2_sds_2"
21.5025,"B1",0.6102,"B","1","wt","2","sds_2","wt2_sds_2"
21.6691666666667,"B1",0.6107,"B","1","wt","2","sds_2","wt2_sds_2"
21.8358333333333,"B1",0.6114,"B","1","wt","2","sds_2","wt2_sds_2"
22.0025,"B1",0.6098,"B","1","wt","2","sds_2","wt2_sds_2"
22.1691666666667,"B1",0.6109,"B","1","wt","2","sds_2","wt2_sds_2"
22.3358333333333,"B1",0.6103,"B","1","wt","2","sds_2","wt2_sds_2"
NA,"B1",NA,"B","1","wt","2","sds_2","wt2_sds_2"
NA,"B1",NA,"B","1","wt","2","sds_2","wt2_sds_2"
NA,"B1",NA,"B","1","wt","2","sds_2","wt2_sds_2"
NA,"B1",NA,"B","1","wt","2","sds_2","wt2_sds_2"
NA,"B1",NA,"B","1","wt","2","sds_2","wt2_sds_2"
NA,"B1",NA,"B","1","wt","2","sds_2","wt2_sds_2"
NA,"B1",NA,"B","1","wt","2","sds_2","wt2_sds_2"
NA,"B1",NA,"B","1","wt","2","sds_2","wt2_sds_2"
NA,"B1",NA,"B","1","wt","2","sds_2","wt2_sds_2"
NA,"B1",NA,"B","1","wt","2","sds_2","wt2_sds_2"
0,"C1",0.0256,"C","1","cB","2","bhis","cB2_bhis"
0.166666666666667,"C1",0.0254,"C","1","cB","2","bhis","cB2_bhis"
0.333333333333333,"C1",0.026,"C","1","cB","2","bhis","cB2_bhis"
0.5,"C1",0.0271,"C","1","cB","2","bhis","cB2_bhis"
0.666666666666667,"C1",0.0285,"C","1","cB","2","bhis","cB2_bhis"
0.833333333333333,"C1",0.0303,"C","1","cB","2","bhis","cB2_bhis"
1,"C1",0.0325,"C","1","cB","2","bhis","cB2_bhis"
1.16694444444444,"C1",0.0351,"C","1","cB","2","bhis","cB2_bhis"
1.33361111111111,"C1",0.0379,"C","1","cB","2","bhis","cB2_bhis"
1.50027777777778,"C1",0.0411,"C","1","cB","2","bhis","cB2_bhis"
1.66694444444444,"C1",0.0444,"C","1","cB","2","bhis","cB2_bhis"
1.83361111111111,"C1",0.048,"C","1","cB","2","bhis","cB2_bhis"
2.00027777777778,"C1",0.0517,"C","1","cB","2","bhis","cB2_bhis"
2.16694444444444,"C1",0.0554,"C","1","cB","2","bhis","cB2_bhis"
2.33361111111111,"C1",0.0597,"C","1","cB","2","bhis","cB2_bhis"
2.50027777777778,"C1",0.0643,"C","1","cB","2","bhis","cB2_bhis"
2.66694444444444,"C1",0.0695,"C","1","cB","2","bhis","cB2_bhis"
2.83361111111111,"C1",0.0746,"C","1","cB","2","bhis","cB2_bhis"
3.00027777777778,"C1",0.0809,"C","1","cB","2","bhis","cB2_bhis"
3.16694444444444,"C1",0.0876,"C","1","cB","2","bhis","cB2_bhis"
3.33361111111111,"C1",0.0952,"C","1","cB","2","bhis","cB2_bhis"
3.50027777777778,"C1",0.1036,"C","1","cB","2","bhis","cB2_bhis"
3.66722222222222,"C1",0.1138,"C","1","cB","2","bhis","cB2_bhis"
3.83388888888889,"C1",0.1249,"C","1","cB","2","bhis","cB2_bhis"
4.00055555555556,"C1",0.1367,"C","1","cB","2","bhis","cB2_bhis"
4.16722222222222,"C1",0.1508,"C","1","cB","2","bhis","cB2_bhis"
4.33388888888889,"C1",0.1675,"C","1","cB","2","bhis","cB2_bhis"
4.50055555555556,"C1",0.1845,"C","1","cB","2","bhis","cB2_bhis"
4.66722222222222,"C1",0.2034,"C","1","cB","2","bhis","cB2_bhis"
4.83388888888889,"C1",0.2269,"C","1","cB","2","bhis","cB2_bhis"
5.00055555555556,"C1",0.2494,"C","1","cB","2","bhis","cB2_bhis"
5.16722222222222,"C1",0.2739,"C","1","cB","2","bhis","cB2_bhis"
5.33388888888889,"C1",0.3001,"C","1","cB","2","bhis","cB2_bhis"
5.50055555555556,"C1",0.3275,"C","1","cB","2","bhis","cB2_bhis"
5.66722222222222,"C1",0.3557,"C","1","cB","2","bhis","cB2_bhis"
5.83388888888889,"C1",0.3835,"C","1","cB","2","bhis","cB2_bhis"
6.00083333333333,"C1",0.4113,"C","1","cB","2","bhis","cB2_bhis"
6.1675,"C1",0.441,"C","1","cB","2","bhis","cB2_bhis"
6.33416666666667,"C1",0.4697,"C","1","cB","2","bhis","cB2_bhis"
6.50083333333333,"C1",0.4953,"C","1","cB","2","bhis","cB2_bhis"
6.6675,"C1",0.5228,"C","1","cB","2","bhis","cB2_bhis"
6.83416666666667,"C1",0.5494,"C","1","cB","2","bhis","cB2_bhis"
7.00083333333333,"C1",0.5682,"C","1","cB","2","bhis","cB2_bhis"
7.1675,"C1",0.5925,"C","1","cB","2","bhis","cB2_bhis"
7.33416666666667,"C1",0.6064,"C","1","cB","2","bhis","cB2_bhis"
7.50083333333333,"C1",0.6213,"C","1","cB","2","bhis","cB2_bhis"
7.6675,"C1",0.6323,"C","1","cB","2","bhis","cB2_bhis"
7.83416666666667,"C1",0.6419,"C","1","cB","2","bhis","cB2_bhis"
8.00083333333333,"C1",0.647,"C","1","cB","2","bhis","cB2_bhis"
8.1675,"C1",0.657,"C","1","cB","2","bhis","cB2_bhis"
8.33416666666667,"C1",0.6564,"C","1","cB","2","bhis","cB2_bhis"
8.50111111111111,"C1",0.6612,"C","1","cB","2","bhis","cB2_bhis"
8.66777777777778,"C1",0.6649,"C","1","cB","2","bhis","cB2_bhis"
8.83444444444445,"C1",0.6665,"C","1","cB","2","bhis","cB2_bhis"
9.00111111111111,"C1",0.668,"C","1","cB","2","bhis","cB2_bhis"
9.16777777777778,"C1",0.6723,"C","1","cB","2","bhis","cB2_bhis"
9.33444444444445,"C1",0.6754,"C","1","cB","2","bhis","cB2_bhis"
9.50111111111111,"C1",0.6773,"C","1","cB","2","bhis","cB2_bhis"
9.66777777777778,"C1",0.6817,"C","1","cB","2","bhis","cB2_bhis"
9.83444444444445,"C1",0.6872,"C","1","cB","2","bhis","cB2_bhis"
