"exp_rep","media_type2","strain","str_med2","str_med2_rep","mintime","peak growth rate","peak growth time","doubling time","lag time","max y","max y time"
"exp0508_ioncAB_bcomp_bhis_0_1","bhis_0","cAB_bcomp","cAB_bcomp_bhis_0","cAB_bcomp_bhis_0_1",0,0.124732412344083,6.23818909772724,5.55707347860676,3.48431028810821,0.724820788000235,10
"exp0508_ioncAB_bcomp_monensin_0.8_1","monensin_0.8","cAB_bcomp","cAB_bcomp_monensin_0.8","cAB_bcomp_monensin_0.8_1",0.7,0.0894685615963367,8.14178758109164,7.74738263578305,5.06848507548368,0.502850984367059,11.3
"exp0508_ioncAB_bcomp_nigericin_0.1_1","nigericin_0.1","cAB_bcomp","cAB_bcomp_nigericin_0.1","cAB_bcomp_nigericin_0.1_1",0,0.109625244915176,6.73461213899832,6.32287919718013,3.96883886928357,0.630246660673581,10.3
"exp0508_ioncAB_bhis_0_1","bhis_0","cAB","cAB_bhis_0","cAB_bhis_0_1",0,0.134209686887774,6.78255503554016,5.16465835390523,3.88981835633986,0.740822468940732,10
"exp0508_ioncAB_monensin_0.8_1","monensin_0.8","cAB","cAB_monensin_0.8","cAB_monensin_0.8_1",3.2,0.0491124145520482,10.0714638234592,14.1134820367132,6.54407687590246,0.34107679812562,13.8
"exp0508_ioncAB_nigericin_0.1_1","nigericin_0.1","cAB","cAB_nigericin_0.1","cAB_nigericin_0.1_1",2.5,0.0705271667776199,9.70337980536975,9.82808770335999,6.52826476737283,0.424643479782942,13.2
"exp0508_ioncA_bhis_0_1","bhis_0","cA","cA_bhis_0","cA_bhis_0_1",0,0.133637631748692,5.52455674627409,5.18676641818542,3.16827632068819,0.740754248073002,9.5
"exp0508_ioncA_comp_bhis_0_1","bhis_0","cA_comp","cA_comp_bhis_0","cA_comp_bhis_0_1",0,0.131881247563444,6.1003743225396,5.25584336944109,3.32127461699993,0.773798665269283,10
"exp0508_ioncA_comp_monensin_0.8_1","monensin_0.8","cA_comp","cA_comp_monensin_0.8","cA_comp_monensin_0.8_1",0.5,0.0615623165749811,7.75390009799847,11.2592770890243,4.38827787311116,0.402721744756197,11.3
"exp0508_ioncA_comp_nigericin_0.1_1","nigericin_0.1","cA_comp","cA_comp_nigericin_0.1","cA_comp_nigericin_0.1_1",0,0.0664349409571641,5.75879490298492,10.4334732683344,3.15649960313916,0.45577936561197,10.8
"exp0508_ioncA_monensin_0.8_1","monensin_0.8","cA","cA_monensin_0.8","cA_monensin_0.8_1",0.7,0.087087727270896,7.95538433760365,7.95918325441924,4.82971331450436,0.518319101656165,11.3
"exp0508_ioncA_nigericin_0.1_1","nigericin_0.1","cA","cA_nigericin_0.1","cA_nigericin_0.1_1",0.2,0.107253332449514,7.31244697897896,6.46270996648261,4.29918680251605,0.605573714570538,10.5
"exp0508_ioncB_bhis_0_1","bhis_0","cB","cB_bhis_0","cB_bhis_0_1",0,0.130897455186307,6.09244475273275,5.29534496735163,3.39376672403841,0.757936737727528,10
"exp0508_ioncB_comp_bhis_0_1","bhis_0","cB_comp","cB_comp_bhis_0","cB_comp_bhis_0_1",0,0.125412113404907,6.22486385645159,5.52695558460165,3.4369818014995,0.740816169597623,10.2
"exp0508_ioncB_comp_monensin_0.8_1","monensin_0.8","cB_comp","cB_comp_monensin_0.8","cB_comp_monensin_0.8_1",1.5,0.0685369742437735,8.40749426652139,10.113477990647,5.08565843390369,0.467023089048652,12.5
"exp0508_ioncB_comp_nigericin_0.1_1","nigericin_0.1","cB_comp","cB_comp_nigericin_0.1","cB_comp_nigericin_0.1_1",0.2,0.062676697217271,6.67383560922907,11.0590891245773,3.62425036401841,0.429849691698547,11.2
"exp0508_ioncB_monensin_0.8_1","monensin_0.8","cB","cB_monensin_0.8","cB_monensin_0.8_1",3.2,0.0352069375277723,9.40794049664894,19.6878010197044,5.83857193468173,0.292081209620542,14.3
"exp0508_ioncB_nigericin_0.1_1","nigericin_0.1","cB","cB_nigericin_0.1","cB_nigericin_0.1_1",2.5,0.0204201574494679,9.05201070365423,33.9442622945107,4.27015881281803,0.226966064645045,14.3
"exp0508_ionwt_bhis_0_1","bhis_0","wt","wt_bhis_0","wt_bhis_0_1",0,0.138235678556228,5.38685072804461,5.01424225496173,3.0076313151885,0.76979224791491,9.3
"exp0508_ionwt_monensin_0.8_1","monensin_0.8","wt","wt_monensin_0.8","wt_monensin_0.8_1",0.7,0.0627472179523302,7.68704722144454,11.0466599664472,4.30075630721915,0.416432551492245,11.7
"exp0508_ionwt_nigericin_0.1_1","nigericin_0.1","wt","wt_nigericin_0.1","wt_nigericin_0.1_1",0,0.0625399834499781,5.60570229078364,11.0832645345094,2.95315739457482,0.456261419634066,11.3
"exp0514_ioncAB_acomp_bhis_0_2","bhis_0","cAB_acomp","cAB_acomp_bhis_0","cAB_acomp_bhis_0_2",0,0.134356830458713,5.61317510515013,5.15900217498019,3.22564597156299,0.802113471010011,10.2
"exp0514_ioncAB_acomp_nigericin_0.1_2","nigericin_0.1","cAB_acomp","cAB_acomp_nigericin_0.1","cAB_acomp_nigericin_0.1_2",4.7,0.0121247677106434,4.7,57.1678729936811,4.7,0.135757306477372,16.5
"exp0514_ioncAB_bcomp_bhis_0_2","bhis_0","cAB_bcomp","cAB_bcomp_bhis_0","cAB_bcomp_bhis_0_2",0,0.128178305233131,5.66451370640062,5.4076793986256,3.29468678447431,0.729022879782766,9.8
"exp0514_ioncAB_bcomp_nigericin_0.1_2","nigericin_0.1","cAB_bcomp","cAB_bcomp_nigericin_0.1","cAB_bcomp_nigericin_0.1_2",0.3,0.118405918077745,7.67748648934651,5.85399101508445,4.8633383679683,0.615219159578727,10.7
"exp0514_ioncAB_bhis_0_2","bhis_0","cAB","cAB_bhis_0","cAB_bhis_0_2",0,0.12004413700464,6.30493034290297,5.77410274133714,3.4659102494528,0.709932784713086,10.2
"exp0514_ioncAB_nigericin_0.1_2","nigericin_0.1","cAB","cAB_nigericin_0.1","cAB_nigericin_0.1_2",7.2,0.00881827744874369,13.7431224025535,78.6034670136961,9.41488260924618,0.105062341567414,17.8
"exp0514_ioncA_bhis_0_2","bhis_0","cA","cA_bhis_0","cA_bhis_0_2",0,0.135008112170738,5.39789756960387,5.13411504994127,3.12265231312571,0.752774570397469,9.5
"exp0514_ioncA_comp_bhis_0_2","bhis_0","cA_comp","cA_comp_bhis_0","cA_comp_bhis_0_2",0,0.130489710677192,5.89563300754009,5.31189146609934,3.27843356179449,0.759028039751356,10
"exp0514_ioncA_comp_nigericin_0.1_2","nigericin_0.1","cA_comp","cA_comp_nigericin_0.1","cA_comp_nigericin_0.1_2",1.7,0.0252094874764955,7.22340377716984,27.4954887998502,4.6190801642056,0.204562226536319,13.5
"exp0514_ioncA_nigericin_0.1_2","nigericin_0.1","cA","cA_nigericin_0.1","cA_nigericin_0.1_2",0.7,0.0706635821160177,6.72929481014975,9.8091146783631,3.97951304728221,0.490996939204871,11.8
"exp0514_ioncB_bhis_0_2","bhis_0","cB","cB_bhis_0","cB_bhis_0_2",0,0.132387479181203,5.48052936919862,5.23574574307901,3.20621119000369,0.778600545472671,10.2
"exp0514_ioncB_comp_bhis_0_2","bhis_0","cB_comp","cB_comp_bhis_0","cB_comp_bhis_0_2",0,0.129867258167961,5.70331025331888,5.33735131039324,3.28656253197352,0.753477953163786,9.8
"exp0514_ioncB_comp_nigericin_0.1_2","nigericin_0.1","cB_comp","cB_comp_nigericin_0.1","cB_comp_nigericin_0.1_2",0.7,0.0600882912217472,7.39843955495623,11.5354783180967,3.889200075911,0.432042283761503,11.8
"exp0514_ioncB_nigericin_0.1_2","nigericin_0.1","cB","cB_nigericin_0.1","cB_nigericin_0.1_2",6.2,0.0168961281097754,6.2,41.024024916035,6.2,0.185134976748778,17.8
"exp0514_ionwt_bhis_0_2","bhis_0","wt","wt_bhis_0","wt_bhis_0_2",0,0.135345236282673,4.77501766600329,5.12132676108589,2.65954692947425,0.766751383847537,9.3
"exp0514_ionwt_nigericin_0.1_2","nigericin_0.1","wt","wt_nigericin_0.1","wt_nigericin_0.1_2",1.2,0.0304493327364089,5.90620076840216,22.7639530416091,3.24039296586267,0.273443820941987,13
"exp0515_ioncAB_acomp_bhis_0_3","bhis_0","cAB_acomp","cAB_acomp_bhis_0","cAB_acomp_bhis_0_3",0,0.126654067154394,6.1875807121854,5.47275895779156,3.48688461943686,0.764291150863452,10.3
"exp0515_ioncAB_acomp_nigericin_0.1_3","nigericin_0.1","cAB_acomp","cAB_acomp_nigericin_0.1","cAB_acomp_nigericin_0.1_3",2.2,0.0297431346214847,8.50873133805774,23.3044428363397,3.63875017067571,0.319580254642743,14
"exp0515_ioncAB_bcomp_bhis_0_3","bhis_0","cAB_bcomp","cAB_bcomp_bhis_0","cAB_bcomp_bhis_0_3",0,0.125641539444175,5.61205974931994,5.51686316186794,3.3114706099148,0.708287472250685,9.7
"exp0515_ioncAB_bcomp_nigericin_0.1_3","nigericin_0.1","cAB_bcomp","cAB_bcomp_nigericin_0.1","cAB_bcomp_nigericin_0.1_3",0,0.106231282532206,6.26749375647957,6.52488762290716,3.65521023866171,0.610747108122907,10
"exp0515_ioncAB_bhis_0_3","bhis_0","cAB","cAB_bhis_0","cAB_bhis_0_3",0,0.124772472594793,6.62693307203274,5.55528928893623,3.79315625734958,0.721059140800872,10.2
