"Time","wellID","od","rowID","colID","abx","abx_conc","strain","replicate","abx_cond","str_abx_cond"
11.0008333333333,"E1",0.7423,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
11.1675,"E1",0.7426,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
11.3341666666667,"E1",0.7454,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
11.5008333333333,"E1",0.7507,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
11.6677777777778,"E1",0.7513,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
11.8344444444444,"E1",0.7557,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
12.0011111111111,"E1",0.7535,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
12.1677777777778,"E1",0.7567,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
12.3344444444444,"E1",0.7574,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
12.5011111111111,"E1",0.7575,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
12.6677777777778,"E1",0.759,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
12.8344444444444,"E1",0.7611,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
13.0011111111111,"E1",0.764,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
13.1677777777778,"E1",0.7665,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
13.3344444444444,"E1",0.7661,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
13.5011111111111,"E1",0.7667,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
13.6677777777778,"E1",0.7675,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
13.8344444444444,"E1",0.7693,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
14.0013888888889,"E1",0.7699,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
14.1680555555556,"E1",0.7722,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
14.3347222222222,"E1",0.7735,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
14.5013888888889,"E1",0.7748,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
14.6680555555556,"E1",0.776,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
14.8347222222222,"E1",0.7744,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
15.0013888888889,"E1",0.7729,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
15.1680555555556,"E1",0.7744,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
15.3347222222222,"E1",0.7752,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
15.5013888888889,"E1",0.7749,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
15.6680555555556,"E1",0.773,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
15.8347222222222,"E1",0.771,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
16.0013888888889,"E1",0.7733,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
16.1680555555556,"E1",0.7708,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
16.3347222222222,"E1",0.7737,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
16.5016666666667,"E1",0.7696,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
16.6683333333333,"E1",0.7683,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
16.835,"E1",0.7677,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
17.0016666666667,"E1",0.7669,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
17.1683333333333,"E1",0.7654,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
17.335,"E1",0.7645,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
17.5016666666667,"E1",0.762,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
17.6683333333333,"E1",0.7614,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
17.835,"E1",0.7657,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
18.0016666666667,"E1",0.7546,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
18.1683333333333,"E1",0.7521,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
18.335,"E1",0.7517,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
18.5016666666667,"E1",0.7462,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
18.6683333333333,"E1",0.7455,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
18.8352777777778,"E1",0.7407,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
19.0019444444444,"E1",0.7338,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
19.1686111111111,"E1",0.732,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
19.3352777777778,"E1",0.7285,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
19.5019444444444,"E1",0.7253,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
19.6686111111111,"E1",0.7225,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
19.8352777777778,"E1",0.7138,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
20.0019444444444,"E1",0.7152,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
20.1686111111111,"E1",0.7071,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
20.3352777777778,"E1",0.7082,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
20.5019444444444,"E1",0.7045,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
20.6686111111111,"E1",0.6999,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
20.8352777777778,"E1",0.6926,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
21.0019444444444,"E1",0.6894,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
21.1688888888889,"E1",0.6883,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
21.3355555555556,"E1",0.6811,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
21.5022222222222,"E1",0.6723,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
21.6688888888889,"E1",0.6671,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
21.8355555555556,"E1",0.6609,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
22.0022222222222,"E1",0.6523,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
22.1688888888889,"E1",0.6421,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
22.3355555555556,"E1",0.6315,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
22.5022222222222,"E1",0.621,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
22.6688888888889,"E1",0.6115,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
22.8355555555556,"E1",0.6049,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
23.0022222222222,"E1",0.5973,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
23.1688888888889,"E1",0.5878,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
23.3355555555556,"E1",0.5807,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
23.5025,"E1",0.5748,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
23.6691666666667,"E1",0.5691,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
23.8358333333333,"E1",0.5625,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
24.0025,"E1",0.5592,"E","1","bhis","0","cA_comp","2","bhis_0","cA_comp2_bhis_0"
0,"F1",0.036,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
0.166666666666667,"F1",0.0358,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
0.333333333333333,"F1",0.036,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
0.5,"F1",0.0354,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
0.666666666666667,"F1",0.0359,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
0.833333333333333,"F1",0.043,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
1,"F1",0.0391,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
1.16694444444444,"F1",0.0412,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
1.33361111111111,"F1",0.0382,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
1.50027777777778,"F1",0.0419,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
1.66694444444444,"F1",0.0395,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
1.83361111111111,"F1",0.0407,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
2.00027777777778,"F1",0.043,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
2.16694444444444,"F1",0.0436,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
2.33361111111111,"F1",0.0447,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
2.50027777777778,"F1",0.0458,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
2.66694444444444,"F1",0.0481,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
2.83361111111111,"F1",0.0498,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
3.00027777777778,"F1",0.051,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
3.16694444444444,"F1",0.0546,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
3.33361111111111,"F1",0.0558,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
3.50027777777778,"F1",0.0567,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
3.66722222222222,"F1",0.0625,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
3.83388888888889,"F1",0.0644,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
4.00055555555556,"F1",0.0713,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
4.16722222222222,"F1",0.0713,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
4.33388888888889,"F1",0.0754,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
4.50055555555556,"F1",0.0796,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
4.66722222222222,"F1",0.0861,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
4.83388888888889,"F1",0.0887,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
5.00055555555556,"F1",0.0959,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
5.16722222222222,"F1",0.101,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
5.33388888888889,"F1",0.1066,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
5.50055555555556,"F1",0.1131,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
5.66722222222222,"F1",0.1236,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
5.83388888888889,"F1",0.1289,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
6.00083333333333,"F1",0.1382,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
6.1675,"F1",0.1457,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
6.33416666666667,"F1",0.156,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
6.50083333333333,"F1",0.1647,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
6.66694444444444,"F1",0.1734,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
6.83388888888889,"F1",0.1823,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
7.00055555555556,"F1",0.1939,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
7.16722222222222,"F1",0.2037,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
7.33388888888889,"F1",0.2168,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
7.50055555555556,"F1",0.2275,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
7.66722222222222,"F1",0.2348,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
7.83388888888889,"F1",0.2428,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
8.00055555555556,"F1",0.2535,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
8.16722222222222,"F1",0.2639,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
8.33388888888889,"F1",0.2707,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
8.50055555555556,"F1",0.2777,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
8.66722222222222,"F1",0.2902,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
8.83388888888889,"F1",0.2976,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
9.00055555555556,"F1",0.3096,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
9.16722222222222,"F1",0.3124,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
9.33416666666667,"F1",0.3202,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
9.50083333333333,"F1",0.3276,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
9.6675,"F1",0.3361,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
9.83416666666667,"F1",0.3418,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
10.0008333333333,"F1",0.3465,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
10.1675,"F1",0.3515,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
10.3341666666667,"F1",0.3608,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
10.5008333333333,"F1",0.368,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
10.6675,"F1",0.3716,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
10.8341666666667,"F1",0.3759,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
11.0008333333333,"F1",0.3818,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
11.1675,"F1",0.3841,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
11.3341666666667,"F1",0.3878,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
11.5008333333333,"F1",0.3968,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
11.6677777777778,"F1",0.3987,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
11.8344444444444,"F1",0.4066,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
12.0011111111111,"F1",0.4064,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
12.1677777777778,"F1",0.4086,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
12.3344444444444,"F1",0.411,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
12.5011111111111,"F1",0.4123,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
12.6677777777778,"F1",0.4126,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
12.8344444444444,"F1",0.4142,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
13.0011111111111,"F1",0.4171,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
13.1677777777778,"F1",0.4172,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
13.3344444444444,"F1",0.4188,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
13.5011111111111,"F1",0.4153,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
13.6677777777778,"F1",0.4149,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
13.8344444444444,"F1",0.4126,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
14.0013888888889,"F1",0.4147,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
14.1680555555556,"F1",0.4099,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
14.3347222222222,"F1",0.4103,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
14.5013888888889,"F1",0.4101,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
14.6680555555556,"F1",0.4094,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
14.8347222222222,"F1",0.4043,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
15.0013888888889,"F1",0.4013,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
15.1680555555556,"F1",0.3998,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
15.3347222222222,"F1",0.3982,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
15.5013888888889,"F1",0.394,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
15.6680555555556,"F1",0.3897,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
15.8347222222222,"F1",0.3825,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
16.0013888888889,"F1",0.3849,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
16.1680555555556,"F1",0.3793,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
16.3347222222222,"F1",0.3727,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
16.5016666666667,"F1",0.371,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
16.6683333333333,"F1",0.3668,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
16.835,"F1",0.3634,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
17.0016666666667,"F1",0.3591,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
17.1683333333333,"F1",0.3569,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
17.335,"F1",0.355,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
17.5016666666667,"F1",0.3437,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
17.6683333333333,"F1",0.3357,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
17.835,"F1",0.3297,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
18.0016666666667,"F1",0.3191,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
18.1683333333333,"F1",0.3128,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
18.335,"F1",0.3016,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
18.5016666666667,"F1",0.2922,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
18.6683333333333,"F1",0.2814,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
18.8352777777778,"F1",0.2711,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
19.0019444444444,"F1",0.2611,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
19.1686111111111,"F1",0.254,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
19.3352777777778,"F1",0.2467,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
19.5019444444444,"F1",0.2408,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
19.6686111111111,"F1",0.2349,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
19.8352777777778,"F1",0.2282,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
20.0019444444444,"F1",0.2235,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
20.1686111111111,"F1",0.219,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
20.3352777777778,"F1",0.2156,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
20.5019444444444,"F1",0.2121,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
20.6686111111111,"F1",0.2082,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
20.8352777777778,"F1",0.2053,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
21.0019444444444,"F1",0.2066,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
21.1688888888889,"F1",0.1997,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
21.3355555555556,"F1",0.2002,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
21.5022222222222,"F1",0.1947,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
21.6688888888889,"F1",0.193,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
21.8355555555556,"F1",0.192,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
22.0022222222222,"F1",0.1907,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
22.1688888888889,"F1",0.1889,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
22.3355555555556,"F1",0.1888,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
22.5022222222222,"F1",0.1879,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
22.6688888888889,"F1",0.1911,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
22.8355555555556,"F1",0.1868,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
23.0022222222222,"F1",0.1881,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
23.1688888888889,"F1",0.1855,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
23.3355555555556,"F1",0.1852,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
23.5025,"F1",0.1858,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
23.6691666666667,"F1",0.1855,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
23.8358333333333,"F1",0.1857,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
24.0025,"F1",0.1905,"F","1","monensin","0.8","cA_comp","2","monensin_0.8","cA_comp2_monensin_0.8"
0,"G1",0.0291,"G","1","bhis","0","cAB_acomp","2","bhis_0","cAB_acomp2_bhis_0"
0.166666666666667,"G1",0.0328,"G","1","bhis","0","cAB_acomp","2","bhis_0","cAB_acomp2_bhis_0"
0.333333333333333,"G1",0.0288,"G","1","bhis","0","cAB_acomp","2","bhis_0","cAB_acomp2_bhis_0"
0.5,"G1",0.0303,"G","1","bhis","0","cAB_acomp","2","bhis_0","cAB_acomp2_bhis_0"
0.666666666666667,"G1",0.0317,"G","1","bhis","0","cAB_acomp","2","bhis_0","cAB_acomp2_bhis_0"
0.833333333333333,"G1",0.034,"G","1","bhis","0","cAB_acomp","2","bhis_0","cAB_acomp2_bhis_0"
1,"G1",0.0377,"G","1","bhis","0","cAB_acomp","2","bhis_0","cAB_acomp2_bhis_0"
1.16694444444444,"G1",0.0358,"G","1","bhis","0","cAB_acomp","2","bhis_0","cAB_acomp2_bhis_0"
1.33361111111111,"G1",0.0376,"G","1","bhis","0","cAB_acomp","2","bhis_0","cAB_acomp2_bhis_0"
1.50027777777778,"G1",0.04,"G","1","bhis","0","cAB_acomp","2","bhis_0","cAB_acomp2_bhis_0"
