"Time","wellID","od","rowID","colID","media_type","strain","str_med"
0,"A1",0.0328,"A","1","bhis","wt","wt_bhis"
0.166666666666667,"A1",0.0340333333333333,"A","1","bhis","wt","wt_bhis"
0.333333333333333,"A1",0.0353,"A","1","bhis","wt","wt_bhis"
0.5,"A1",0.0343333333333334,"A","1","bhis","wt","wt_bhis"
0.666666666666667,"A1",0.0347333333333333,"A","1","bhis","wt","wt_bhis"
0.833333333333333,"A1",0.0372833333333333,"A","1","bhis","wt","wt_bhis"
1,"A1",0.0398333333333333,"A","1","bhis","wt","wt_bhis"
1.16694444444444,"A1",0.0418166666666666,"A","1","bhis","wt","wt_bhis"
1.33361111111111,"A1",0.0439,"A","1","bhis","wt","wt_bhis"
1.50027777777778,"A1",0.0483833333333333,"A","1","bhis","wt","wt_bhis"
1.66694444444444,"A1",0.0508666666666667,"A","1","bhis","wt","wt_bhis"
1.83361111111111,"A1",0.0536833333333333,"A","1","bhis","wt","wt_bhis"
2.00027777777778,"A1",0.0565,"A","1","bhis","wt","wt_bhis"
2.16694444444444,"A1",0.0603333333333333,"A","1","bhis","wt","wt_bhis"
2.33361111111111,"A1",0.0674,"A","1","bhis","wt","wt_bhis"
2.50027777777778,"A1",0.0732,"A","1","bhis","wt","wt_bhis"
2.66694444444444,"A1",0.0782666666666667,"A","1","bhis","wt","wt_bhis"
2.83361111111111,"A1",0.08605,"A","1","bhis","wt","wt_bhis"
3.00027777777778,"A1",0.09275,"A","1","bhis","wt","wt_bhis"
3.16694444444444,"A1",0.100633333333333,"A","1","bhis","wt","wt_bhis"
3.33361111111111,"A1",0.110333333333333,"A","1","bhis","wt","wt_bhis"
3.50027777777778,"A1",0.121316666666667,"A","1","bhis","wt","wt_bhis"
3.66722222222222,"A1",0.133066666666667,"A","1","bhis","wt","wt_bhis"
3.83388888888889,"A1",0.14675,"A","1","bhis","wt","wt_bhis"
4.00055555555556,"A1",0.161483333333333,"A","1","bhis","wt","wt_bhis"
4.16722222222222,"A1",0.17815,"A","1","bhis","wt","wt_bhis"
4.33388888888889,"A1",0.197783333333333,"A","1","bhis","wt","wt_bhis"
4.50055555555556,"A1",0.22195,"A","1","bhis","wt","wt_bhis"
4.66722222222222,"A1",0.241066666666667,"A","1","bhis","wt","wt_bhis"
4.83388888888889,"A1",0.263016666666667,"A","1","bhis","wt","wt_bhis"
5.00055555555556,"A1",0.289166666666667,"A","1","bhis","wt","wt_bhis"
5.16722222222222,"A1",0.312216666666667,"A","1","bhis","wt","wt_bhis"
5.33388888888889,"A1",0.337866666666667,"A","1","bhis","wt","wt_bhis"
5.50055555555556,"A1",0.363233333333333,"A","1","bhis","wt","wt_bhis"
5.66722222222222,"A1",0.38905,"A","1","bhis","wt","wt_bhis"
5.83388888888889,"A1",0.417433333333333,"A","1","bhis","wt","wt_bhis"
6.00055555555556,"A1",0.444683333333333,"A","1","bhis","wt","wt_bhis"
6.1675,"A1",0.465733333333333,"A","1","bhis","wt","wt_bhis"
6.33416666666667,"A1",0.487266666666667,"A","1","bhis","wt","wt_bhis"
6.50083333333333,"A1",0.507083333333333,"A","1","bhis","wt","wt_bhis"
6.6675,"A1",0.528416666666667,"A","1","bhis","wt","wt_bhis"
6.83416666666667,"A1",0.545216666666667,"A","1","bhis","wt","wt_bhis"
7.00083333333333,"A1",0.561233333333333,"A","1","bhis","wt","wt_bhis"
7.1675,"A1",0.572883333333333,"A","1","bhis","wt","wt_bhis"
7.33416666666667,"A1",0.576583333333333,"A","1","bhis","wt","wt_bhis"
7.50083333333333,"A1",0.588466666666667,"A","1","bhis","wt","wt_bhis"
7.6675,"A1",0.596233333333333,"A","1","bhis","wt","wt_bhis"
7.83416666666667,"A1",0.59885,"A","1","bhis","wt","wt_bhis"
8.00083333333333,"A1",0.603266666666667,"A","1","bhis","wt","wt_bhis"
8.1675,"A1",0.605066666666667,"A","1","bhis","wt","wt_bhis"
8.33416666666667,"A1",0.608116666666667,"A","1","bhis","wt","wt_bhis"
8.50111111111111,"A1",0.610383333333333,"A","1","bhis","wt","wt_bhis"
8.66777777777778,"A1",0.611433333333333,"A","1","bhis","wt","wt_bhis"
8.83444444444445,"A1",0.615216666666667,"A","1","bhis","wt","wt_bhis"
9.00111111111111,"A1",0.616816666666667,"A","1","bhis","wt","wt_bhis"
9.16777777777778,"A1",0.618116666666667,"A","1","bhis","wt","wt_bhis"
9.33444444444445,"A1",0.620516666666667,"A","1","bhis","wt","wt_bhis"
9.50111111111111,"A1",0.622083333333333,"A","1","bhis","wt","wt_bhis"
9.66777777777778,"A1",0.623916666666667,"A","1","bhis","wt","wt_bhis"
9.83444444444445,"A1",0.626233333333333,"A","1","bhis","wt","wt_bhis"
10.0011111111111,"A1",0.628183333333333,"A","1","bhis","wt","wt_bhis"
10.1677777777778,"A1",0.62985,"A","1","bhis","wt","wt_bhis"
10.3344444444444,"A1",0.6329,"A","1","bhis","wt","wt_bhis"
10.5011111111111,"A1",0.633116666666667,"A","1","bhis","wt","wt_bhis"
10.6677777777778,"A1",0.635733333333333,"A","1","bhis","wt","wt_bhis"
10.8347222222222,"A1",0.637433333333333,"A","1","bhis","wt","wt_bhis"
11.0013888888889,"A1",0.639766666666667,"A","1","bhis","wt","wt_bhis"
11.1680555555556,"A1",0.641666666666667,"A","1","bhis","wt","wt_bhis"
11.3347222222222,"A1",0.644483333333333,"A","1","bhis","wt","wt_bhis"
11.5013888888889,"A1",0.646283333333333,"A","1","bhis","wt","wt_bhis"
11.6680555555556,"A1",0.648183333333333,"A","1","bhis","wt","wt_bhis"
11.8347222222222,"A1",0.64865,"A","1","bhis","wt","wt_bhis"
12.0013888888889,"A1",0.65015,"A","1","bhis","wt","wt_bhis"
12.1680555555556,"A1",0.653983333333333,"A","1","bhis","wt","wt_bhis"
12.3347222222222,"A1",0.653783333333333,"A","1","bhis","wt","wt_bhis"
12.5013888888889,"A1",0.65495,"A","1","bhis","wt","wt_bhis"
12.6680555555556,"A1",0.65735,"A","1","bhis","wt","wt_bhis"
12.8347222222222,"A1",0.659833333333333,"A","1","bhis","wt","wt_bhis"
13.0013888888889,"A1",0.666216666666667,"A","1","bhis","wt","wt_bhis"
13.1680555555556,"A1",0.6647,"A","1","bhis","wt","wt_bhis"
13.335,"A1",0.664866666666667,"A","1","bhis","wt","wt_bhis"
13.5016666666667,"A1",0.666633333333333,"A","1","bhis","wt","wt_bhis"
13.6683333333333,"A1",0.6725,"A","1","bhis","wt","wt_bhis"
13.835,"A1",0.67005,"A","1","bhis","wt","wt_bhis"
14.0016666666667,"A1",0.6732,"A","1","bhis","wt","wt_bhis"
14.1683333333333,"A1",0.6716,"A","1","bhis","wt","wt_bhis"
14.335,"A1",0.673333333333333,"A","1","bhis","wt","wt_bhis"
14.5016666666667,"A1",0.67625,"A","1","bhis","wt","wt_bhis"
14.6683333333333,"A1",0.6822,"A","1","bhis","wt","wt_bhis"
14.835,"A1",0.68035,"A","1","bhis","wt","wt_bhis"
15.0016666666667,"A1",0.6878,"A","1","bhis","wt","wt_bhis"
15.1683333333333,"A1",0.68365,"A","1","bhis","wt","wt_bhis"
15.335,"A1",0.68595,"A","1","bhis","wt","wt_bhis"
15.5016666666667,"A1",0.691416666666667,"A","1","bhis","wt","wt_bhis"
15.6686111111111,"A1",0.6912,"A","1","bhis","wt","wt_bhis"
15.8352777777778,"A1",0.691966666666667,"A","1","bhis","wt","wt_bhis"
16.0019444444444,"A1",0.693383333333333,"A","1","bhis","wt","wt_bhis"
16.1686111111111,"A1",0.694666666666667,"A","1","bhis","wt","wt_bhis"
16.3352777777778,"A1",0.697333333333333,"A","1","bhis","wt","wt_bhis"
16.5019444444444,"A1",0.698866666666667,"A","1","bhis","wt","wt_bhis"
16.6686111111111,"A1",0.699366666666667,"A","1","bhis","wt","wt_bhis"
16.8352777777778,"A1",0.700366666666667,"A","1","bhis","wt","wt_bhis"
17.0019444444444,"A1",0.701266666666667,"A","1","bhis","wt","wt_bhis"
17.1686111111111,"A1",0.70215,"A","1","bhis","wt","wt_bhis"
17.3352777777778,"A1",0.702666666666667,"A","1","bhis","wt","wt_bhis"
17.5019444444444,"A1",0.704383333333333,"A","1","bhis","wt","wt_bhis"
17.6686111111111,"A1",0.70575,"A","1","bhis","wt","wt_bhis"
17.8352777777778,"A1",0.704183333333333,"A","1","bhis","wt","wt_bhis"
18.0019444444444,"A1",0.706433333333333,"A","1","bhis","wt","wt_bhis"
