"Time","wellID","od","rowID","colID","abx","abx_conc","strain","abx_cond","str_abx_cond"
1.50027777777778,"B1",0.047525,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
1.66694444444444,"B1",0.047025,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
1.83361111111111,"B1",0.047175,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
2.00027777777778,"B1",0.05095,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
2.16694444444444,"B1",0.055725,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
2.33361111111111,"B1",0.06015,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
2.50027777777778,"B1",0.0615,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
2.66694444444444,"B1",0.067175,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
2.83361111111111,"B1",0.0681,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
3.00027777777778,"B1",0.0745,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
3.16694444444444,"B1",0.0784,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
3.33361111111111,"B1",0.08635,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
3.50027777777778,"B1",0.0946,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
3.66722222222222,"B1",0.09905,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
3.83388888888889,"B1",0.10535,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
4.00055555555556,"B1",0.117075,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
4.16722222222222,"B1",0.126075,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
4.33388888888889,"B1",0.13965,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
4.50055555555556,"B1",0.149175,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
4.66722222222222,"B1",0.164775,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
4.83388888888889,"B1",0.17975,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
5.00055555555556,"B1",0.19955,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
5.16722222222222,"B1",0.2129,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
5.33388888888889,"B1",0.230575,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
5.50055555555556,"B1",0.25025,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
5.66722222222222,"B1",0.27025,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
5.83388888888889,"B1",0.293275,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
6.00083333333333,"B1",0.31335,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
6.1675,"B1",0.334775,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
6.33416666666667,"B1",0.356325,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
6.50083333333333,"B1",0.37895,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
6.6675,"B1",0.39925,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
6.83416666666667,"B1",0.4202,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
7.00083333333333,"B1",0.437,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
7.1675,"B1",0.453425,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
7.33416666666667,"B1",0.469425,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
7.50083333333333,"B1",0.4807,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
7.6675,"B1",0.497825,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
7.83416666666667,"B1",0.508975,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
8.00083333333333,"B1",0.51985,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
8.1675,"B1",0.530975,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
8.33416666666667,"B1",0.532375,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
8.50111111111111,"B1",0.5422,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
8.66777777777778,"B1",0.5535,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
8.83444444444445,"B1",0.55265,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
9.00111111111111,"B1",0.556275,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
9.16777777777778,"B1",0.5613,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
9.335,"B1",0.56695,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
9.50194444444444,"B1",0.57245,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
9.66861111111111,"B1",0.5743,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
9.83527777777778,"B1",0.5778,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
10.0019444444444,"B1",0.578325,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
10.1686111111111,"B1",0.581125,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
10.3352777777778,"B1",0.5846,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
10.5019444444444,"B1",0.58495,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
10.6686111111111,"B1",0.586375,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
10.8352777777778,"B1",0.5904,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
11.0019444444444,"B1",0.589775,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
11.1686111111111,"B1",0.593625,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
11.3352777777778,"B1",0.589175,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
11.5019444444444,"B1",0.5897,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
11.6686111111111,"B1",0.591175,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
11.8355555555556,"B1",0.5901,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
12.0022222222222,"B1",0.589925,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
12.1688888888889,"B1",0.58965,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
12.3355555555556,"B1",0.5863,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
12.5022222222222,"B1",0.585075,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
12.6688888888889,"B1",0.5874,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
12.8355555555556,"B1",0.586275,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
13.0022222222222,"B1",0.58385,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
13.1688888888889,"B1",0.582275,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
13.3355555555556,"B1",0.58,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
13.5022222222222,"B1",0.5755,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
13.6688888888889,"B1",0.5774,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
13.8355555555556,"B1",0.57545,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
