"Time","wellID","od","rowID","colID","media_type","strain","str_med"
11.8347222222222,"A1",0.618433333333333,"A","1","bhis","wt","wt_bhis"
12.0013888888889,"A1",0.621566666666667,"A","1","bhis","wt","wt_bhis"
12.1680555555556,"A1",0.622233333333333,"A","1","bhis","wt","wt_bhis"
12.3347222222222,"A1",0.625583333333333,"A","1","bhis","wt","wt_bhis"
12.5013888888889,"A1",0.627716666666667,"A","1","bhis","wt","wt_bhis"
12.6680555555556,"A1",0.626983333333333,"A","1","bhis","wt","wt_bhis"
12.8347222222222,"A1",0.629266666666667,"A","1","bhis","wt","wt_bhis"
13.0013888888889,"A1",0.630033333333333,"A","1","bhis","wt","wt_bhis"
13.1680555555556,"A1",0.631583333333333,"A","1","bhis","wt","wt_bhis"
13.335,"A1",0.633833333333333,"A","1","bhis","wt","wt_bhis"
13.5016666666667,"A1",0.634866666666667,"A","1","bhis","wt","wt_bhis"
13.6683333333333,"A1",0.635233333333333,"A","1","bhis","wt","wt_bhis"
13.835,"A1",0.63605,"A","1","bhis","wt","wt_bhis"
14.0016666666667,"A1",0.638233333333333,"A","1","bhis","wt","wt_bhis"
14.1683333333333,"A1",0.63945,"A","1","bhis","wt","wt_bhis"
14.335,"A1",0.639633333333333,"A","1","bhis","wt","wt_bhis"
14.5016666666667,"A1",0.641866666666667,"A","1","bhis","wt","wt_bhis"
14.6683333333333,"A1",0.641883333333333,"A","1","bhis","wt","wt_bhis"
14.835,"A1",0.643233333333333,"A","1","bhis","wt","wt_bhis"
15.0016666666667,"A1",0.644233333333333,"A","1","bhis","wt","wt_bhis"
15.1683333333333,"A1",0.64485,"A","1","bhis","wt","wt_bhis"
15.335,"A1",0.646033333333333,"A","1","bhis","wt","wt_bhis"
15.5016666666667,"A1",0.648,"A","1","bhis","wt","wt_bhis"
15.6683333333333,"A1",0.647883333333333,"A","1","bhis","wt","wt_bhis"
15.8352777777778,"A1",0.648983333333333,"A","1","bhis","wt","wt_bhis"
16.0019444444444,"A1",0.649266666666667,"A","1","bhis","wt","wt_bhis"
16.1686111111111,"A1",0.649833333333333,"A","1","bhis","wt","wt_bhis"
16.3352777777778,"A1",0.651066666666667,"A","1","bhis","wt","wt_bhis"
16.5019444444444,"A1",0.65095,"A","1","bhis","wt","wt_bhis"
16.6686111111111,"A1",0.652933333333333,"A","1","bhis","wt","wt_bhis"
16.8352777777778,"A1",0.653516666666667,"A","1","bhis","wt","wt_bhis"
17.0019444444444,"A1",0.653883333333333,"A","1","bhis","wt","wt_bhis"
17.1686111111111,"A1",0.653166666666667,"A","1","bhis","wt","wt_bhis"
17.3352777777778,"A1",0.65855,"A","1","bhis","wt","wt_bhis"
17.5019444444444,"A1",0.654366666666667,"A","1","bhis","wt","wt_bhis"
17.6686111111111,"A1",0.655733333333333,"A","1","bhis","wt","wt_bhis"
17.8352777777778,"A1",0.65375,"A","1","bhis","wt","wt_bhis"
18.0019444444444,"A1",0.65355,"A","1","bhis","wt","wt_bhis"
18.1688888888889,"A1",0.652733333333333,"A","1","bhis","wt","wt_bhis"
18.3355555555556,"A1",0.65195,"A","1","bhis","wt","wt_bhis"
18.5022222222222,"A1",0.651483333333333,"A","1","bhis","wt","wt_bhis"
18.6688888888889,"A1",0.649383333333333,"A","1","bhis","wt","wt_bhis"
18.8355555555556,"A1",0.64895,"A","1","bhis","wt","wt_bhis"
