"Time","wellID","od","rowID","colID","abx","abx_conc","strain","abx_cond","str_abx_cond"
0,"A1",0.014475,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
0.166666666666667,"A1",0.01475,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
0.333333333333333,"A1",0.015625,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
0.5,"A1",0.01715,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
0.666666666666667,"A1",0.017375,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
0.833333333333333,"A1",0.020125,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
1,"A1",0.026125,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
1.16694444444444,"A1",0.0242,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
1.33361111111111,"A1",0.0279,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
1.50027777777778,"A1",0.032175,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
1.66694444444444,"A1",0.032975,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
1.83361111111111,"A1",0.037025,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
2.00027777777778,"A1",0.039625,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
2.16694444444444,"A1",0.043425,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
2.33361111111111,"A1",0.04885,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
2.50027777777778,"A1",0.0543,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
2.66694444444444,"A1",0.060725,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
2.83361111111111,"A1",0.06695,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
3.00027777777778,"A1",0.076075,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
3.16694444444444,"A1",0.088175,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
3.33361111111111,"A1",0.0976,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
3.50027777777778,"A1",0.11495,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
3.66722222222222,"A1",0.12685,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
3.83388888888889,"A1",0.143375,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
4.00055555555556,"A1",0.1626,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
4.16722222222222,"A1",0.184675,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
4.33388888888889,"A1",0.207875,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
4.50055555555556,"A1",0.232325,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
4.66722222222222,"A1",0.2588,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
4.83388888888889,"A1",0.285075,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
5.00055555555556,"A1",0.315875,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
5.16722222222222,"A1",0.3443,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
5.33388888888889,"A1",0.371775,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
5.50055555555556,"A1",0.3999,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
5.66722222222222,"A1",0.4288,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
5.83388888888889,"A1",0.454425,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
6.00083333333333,"A1",0.484325,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
6.1675,"A1",0.51275,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
6.33416666666667,"A1",0.538675,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
6.50083333333333,"A1",0.569775,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
6.6675,"A1",0.59385,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
6.83416666666667,"A1",0.614825,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
7.00083333333333,"A1",0.6358,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
7.1675,"A1",0.64795,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
7.33416666666667,"A1",0.66585,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
7.50083333333333,"A1",0.6707,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
7.6675,"A1",0.67755,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
7.83416666666667,"A1",0.68485,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
8.00083333333333,"A1",0.68905,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
8.1675,"A1",0.6925,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
8.33444444444445,"A1",0.69625,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
8.50111111111111,"A1",0.69865,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
8.66777777777778,"A1",0.703925,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
8.83444444444445,"A1",0.706875,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
9.00111111111111,"A1",0.7078,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
9.16777777777778,"A1",0.713,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
9.33444444444445,"A1",0.718225,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
9.50111111111111,"A1",0.719125,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
9.66777777777778,"A1",0.7205,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
9.83444444444445,"A1",0.722,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
10.0011111111111,"A1",0.72845,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
10.1677777777778,"A1",0.7284,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
10.3344444444444,"A1",0.72985,"A","1","bhis","0","wt","bhis_0","wt_bhis_0"
