"Time","wellID","od","rowID","colID","media_type","strain","str_med"
0,"A1",0.0144666666666667,"A","1","bhis","wt","wt_bhis"
0.166666666666667,"A1",0.01275,"A","1","bhis","wt","wt_bhis"
0.333333333333333,"A1",0.0144833333333333,"A","1","bhis","wt","wt_bhis"
0.5,"A1",0.0157666666666667,"A","1","bhis","wt","wt_bhis"
0.666666666666667,"A1",0.0171166666666667,"A","1","bhis","wt","wt_bhis"
0.833333333333333,"A1",0.0184333333333334,"A","1","bhis","wt","wt_bhis"
1,"A1",0.0204,"A","1","bhis","wt","wt_bhis"
1.16694444444444,"A1",0.0243166666666667,"A","1","bhis","wt","wt_bhis"
1.33361111111111,"A1",0.0266833333333334,"A","1","bhis","wt","wt_bhis"
1.50027777777778,"A1",0.0299166666666667,"A","1","bhis","wt","wt_bhis"
1.66694444444444,"A1",0.0324,"A","1","bhis","wt","wt_bhis"
1.83361111111111,"A1",0.03615,"A","1","bhis","wt","wt_bhis"
2.00027777777778,"A1",0.0390166666666667,"A","1","bhis","wt","wt_bhis"
2.16694444444444,"A1",0.0440666666666666,"A","1","bhis","wt","wt_bhis"
2.33361111111111,"A1",0.0493833333333333,"A","1","bhis","wt","wt_bhis"
2.50027777777778,"A1",0.0539833333333334,"A","1","bhis","wt","wt_bhis"
2.66694444444444,"A1",0.0587833333333333,"A","1","bhis","wt","wt_bhis"
2.83361111111111,"A1",0.0696666666666667,"A","1","bhis","wt","wt_bhis"
3.00027777777778,"A1",0.07325,"A","1","bhis","wt","wt_bhis"
3.16694444444444,"A1",0.08115,"A","1","bhis","wt","wt_bhis"
3.33361111111111,"A1",0.0895333333333334,"A","1","bhis","wt","wt_bhis"
3.50055555555556,"A1",0.0990333333333333,"A","1","bhis","wt","wt_bhis"
3.66722222222222,"A1",0.111966666666667,"A","1","bhis","wt","wt_bhis"
3.83388888888889,"A1",0.12415,"A","1","bhis","wt","wt_bhis"
4.00055555555556,"A1",0.13965,"A","1","bhis","wt","wt_bhis"
4.16722222222222,"A1",0.157433333333333,"A","1","bhis","wt","wt_bhis"
4.33388888888889,"A1",0.173166666666667,"A","1","bhis","wt","wt_bhis"
4.50055555555556,"A1",0.194083333333333,"A","1","bhis","wt","wt_bhis"
4.66722222222222,"A1",0.21515,"A","1","bhis","wt","wt_bhis"
4.83388888888889,"A1",0.236716666666667,"A","1","bhis","wt","wt_bhis"
5.00055555555556,"A1",0.259583333333333,"A","1","bhis","wt","wt_bhis"
5.16722222222222,"A1",0.28595,"A","1","bhis","wt","wt_bhis"
5.33388888888889,"A1",0.309033333333333,"A","1","bhis","wt","wt_bhis"
5.50055555555556,"A1",0.33525,"A","1","bhis","wt","wt_bhis"
5.66722222222222,"A1",0.36045,"A","1","bhis","wt","wt_bhis"
5.83416666666667,"A1",0.3861,"A","1","bhis","wt","wt_bhis"
6.00083333333333,"A1",0.411116666666667,"A","1","bhis","wt","wt_bhis"
6.1675,"A1",0.43715,"A","1","bhis","wt","wt_bhis"
6.33416666666667,"A1",0.458033333333333,"A","1","bhis","wt","wt_bhis"
6.50083333333333,"A1",0.4771,"A","1","bhis","wt","wt_bhis"
6.6675,"A1",0.498966666666667,"A","1","bhis","wt","wt_bhis"
6.83416666666667,"A1",0.511533333333333,"A","1","bhis","wt","wt_bhis"
7.00083333333333,"A1",0.52415,"A","1","bhis","wt","wt_bhis"
7.1675,"A1",0.536933333333333,"A","1","bhis","wt","wt_bhis"
7.33416666666667,"A1",0.54515,"A","1","bhis","wt","wt_bhis"
7.50083333333333,"A1",0.555166666666667,"A","1","bhis","wt","wt_bhis"
7.6675,"A1",0.561033333333333,"A","1","bhis","wt","wt_bhis"
7.83416666666667,"A1",0.567,"A","1","bhis","wt","wt_bhis"
8.00083333333333,"A1",0.568916666666667,"A","1","bhis","wt","wt_bhis"
8.1675,"A1",0.573766666666667,"A","1","bhis","wt","wt_bhis"
